NS,NC,sensors,computers,Ibin_1,Ibin_2,Ibin_3,Ibin_4,Ibin_5,Ibin_6,Ibin_7,Ibin_8,Ibin_9,m,R,MTTF,Nlinks,N9
3,3,111,223,48,49,49,49,48,49,48,49,49,38,0.999999996,232243342.8,6,8.365943275
3,3,111,223,48,49,48,49,49,48,48,48,49,38,0.999999994,179749276.8,4,8.254667153
3,3,111,223,48,49,48,49,49,49,48,48,49,38,0.999999995,214361611.2,5,8.331147014
3,3,111,223,48,49,49,49,49,48,48,48,49,38,0.999999996,225958033.5,5,8.354027787
3,3,111,223,48,49,49,49,49,49,48,48,49,38,0.999999996,225967148.7,6,8.354045307
3,3,111,223,48,49,48,49,49,48,48,49,49,38,0.999999995,183704235.1,5,8.26411917
3,3,111,223,48,49,48,49,49,49,48,49,49,38,0.999999995,220010278.3,6,8.342442971
3,3,111,223,48,49,49,49,49,48,48,49,48,38,0.999999995,205146455,5,8.312064018
3,3,111,223,48,49,49,49,49,48,48,49,49,38,0.999999996,232243354.8,6,8.365943297
3,3,111,223,48,49,49,49,49,49,48,49,49,38,0.999999996,232253014.2,7,8.36596136
3,3,111,223,48,48,49,49,48,48,49,49,48,38,0.999999995,195535571,4,8.291225775
3,3,111,223,48,48,49,49,48,48,49,49,49,38,0.999999995,214361595.9,5,8.331146983
3,3,111,223,48,48,49,49,48,49,49,49,49,38,0.999999995,220010321.3,6,8.342443056
3,3,111,223,48,48,49,49,49,48,49,48,48,38,0.999999995,195535571,4,8.291225775
3,3,111,223,48,48,49,49,49,48,49,48,49,38,0.999999995,220001572.8,5,8.342425787
3,3,111,223,48,48,49,49,49,49,49,48,49,38,0.999999995,220010246.1,6,8.342442908
3,3,111,223,48,48,49,49,49,48,49,49,48,38,0.999999996,244124182.2,5,8.387610802
3,3,111,223,48,48,49,49,49,48,49,49,49,38,0.999999996,274188035,6,8.4380485
3,3,111,223,48,48,49,49,49,49,49,49,49,38,0.999999996,274201740.7,7,8.438070208
3,3,111,223,48,49,48,49,48,48,49,48,49,38,0.999999995,195535541.3,4,8.291225709
3,3,111,223,48,49,48,49,48,49,49,48,49,38,0.999999996,244124188.8,5,8.387610814
3,3,111,223,48,49,49,49,48,48,49,48,48,38,0.999999697,3295906.312,4,6.517974924
3,3,111,223,48,49,49,49,48,48,49,48,49,38,0.999999996,251480208.7,5,8.400503813
3,3,111,223,48,49,49,49,48,49,49,48,49,38,0.999999996,259290173.7,6,8.41378606
3,3,111,223,48,49,48,49,48,48,49,49,49,38,0.999999995,214361611.2,5,8.331147014
3,3,111,223,48,49,48,49,48,49,49,49,49,38,0.999999996,274188101.8,6,8.438048606
3,3,111,223,48,49,49,49,48,48,49,49,48,38,0.999999996,251480194.6,5,8.400503789
3,3,111,223,48,49,49,49,48,48,49,49,49,38,0.999999996,283502176.2,6,8.452556398
3,3,111,223,48,49,49,49,48,49,49,49,49,38,0.999999997,293466895.6,7,8.467559119
3,3,111,223,48,49,48,49,49,48,49,48,49,38,0.999999995,220001551.3,5,8.342425744
3,3,111,223,48,49,48,49,49,49,49,48,49,38,0.999999996,274188168.6,6,8.438048712
3,3,111,223,48,49,49,49,49,48,49,48,48,38,0.999999996,251480250.8,5,8.400503886
3,3,111,223,48,49,49,49,49,48,49,48,49,38,0.999999997,293451521.5,6,8.467536366
3,3,111,223,48,49,49,49,49,49,49,48,49,38,0.999999997,293466933.9,7,8.467559175
3,3,111,223,48,49,48,49,49,48,49,49,49,38,0.999999995,220010208.5,6,8.342442834
3,3,111,223,48,49,48,49,49,49,49,49,49,38,0.999999996,274201465.3,7,8.438069772
3,3,111,223,48,49,49,49,49,48,49,49,48,38,0.999999996,259290128.9,6,8.413785985
3,3,111,223,48,49,49,49,49,48,49,49,49,38,0.999999997,293466924.3,7,8.467559161
3,3,111,223,48,49,49,49,49,49,49,49,49,38,0.999999997,293482338.4,8,8.467581971
3,3,111,223,49,48,48,48,48,49,48,49,49,38,0.999999995,195535558.3,4,8.291225747
3,3,111,223,49,48,49,48,48,49,48,49,49,38,0.999999995,205146399,5,8.312063899
3,3,111,223,49,48,48,48,49,48,48,48,49,38,0.999999994,163077804.3,3,8.212394857
3,3,111,223,49,48,48,48,49,49,48,48,49,38,0.999999995,195535558.3,4,8.291225747
3,3,111,223,49,48,49,48,49,48,48,48,49,38,0.999999995,200226694,4,8.301521978
3,3,111,223,49,48,49,48,49,49,48,48,49,38,0.999999995,205146422.3,5,8.312063949
3,3,111,223,49,48,48,48,49,48,48,49,49,38,0.999999995,195535545.5,4,8.291225719
3,3,111,223,49,48,48,48,49,49,48,49,49,38,0.999999996,244124076.4,5,8.387610614
3,3,111,223,49,48,49,48,49,48,48,49,48,38,0.999999697,3295906.316,4,6.517974925
3,3,111,223,49,48,49,48,49,48,48,49,49,38,0.999999996,251480215.7,5,8.400503825
3,3,111,223,49,48,49,48,49,49,48,49,49,38,0.999999996,259289957.3,6,8.413785697
3,3,111,223,49,49,48,48,48,49,48,48,49,38,0.999999697,3295906.312,4,6.517974924
3,3,111,223,49,49,49,48,48,49,48,48,49,38,0.999999697,3295910.216,5,6.517975438
3,3,111,223,49,49,48,48,48,49,48,49,49,38,0.999999996,251480180.6,5,8.400503764
3,3,111,223,49,49,49,48,48,49,48,49,49,38,0.999999996,251502917.6,6,8.400543028
3,3,111,223,49,49,48,48,49,48,48,48,49,38,0.999999995,200226680.7,4,8.301521949
3,3,111,223,49,49,48,48,49,49,48,48,49,38,0.999999996,251480152.5,5,8.400503716
3,3,111,223,49,49,49,48,49,48,48,48,49,38,0.999999996,244148427.7,5,8.387653933
3,3,111,223,49,49,49,48,49,49,48,48,49,38,0.999999996,251502868.5,6,8.400542944
3,3,111,223,49,49,48,48,49,48,48,49,49,38,0.999999995,205146399,5,8.312063899
3,3,111,223,49,49,48,48,49,49,48,49,49,38,0.999999996,259290002.1,6,8.413785772
3,3,111,223,49,49,49,48,49,48,48,49,48,38,0.999999697,3295910.218,5,6.517975439
3,3,111,223,49,49,49,48,49,48,48,49,49,38,0.999999996,251502882.5,6,8.400542968
3,3,111,223,49,49,49,48,49,49,48,49,49,38,0.999999996,259314367.4,7,8.413826581
3,3,111,223,49,48,48,48,48,49,49,49,49,38,0.999999995,214361601,5,8.331146993
3,3,111,223,49,48,49,48,48,49,49,49,49,38,0.999999996,225967154.4,6,8.354045318
3,3,111,223,49,48,48,48,49,48,49,48,49,38,0.999999994,179749269.6,4,8.254667135
3,3,111,223,49,48,48,48,49,49,49,48,49,38,0.999999995,220001551.3,5,8.342425744
3,3,111,223,49,48,49,48,49,48,49,48,48,38,0.999999995,200226702.9,4,8.301521997
3,3,111,223,49,48,49,48,49,48,49,48,49,38,0.999999996,225957988.1,5,8.3540277
3,3,111,223,49,48,49,48,49,49,49,48,49,38,0.999999996,232243229,6,8.365943062
3,3,111,223,49,48,48,48,49,48,49,49,49,38,0.999999995,214361570.4,5,8.331146931
3,3,111,223,49,48,48,48,49,49,49,49,49,38,0.999999996,274188035,6,8.4380485
3,3,111,223,49,48,49,48,49,48,49,49,48,38,0.999999996,251480173.6,5,8.400503752
3,3,111,223,49,48,49,48,49,48,49,49,49,38,0.999999996,283502015.6,6,8.452556152
3,3,111,223,49,48,49,48,49,49,49,49,49,38,0.999999997,293466666.2,7,8.467558779
3,3,111,223,49,49,48,48,48,49,49,48,49,38,0.999999996,251480180.6,5,8.400503764
3,3,111,223,49,49,49,48,48,49,49,48,49,38,0.999999996,251502994.9,6,8.400543162
3,3,111,223,49,49,48,48,48,49,49,49,49,38,0.999999996,283502033.5,6,8.452556179
3,3,111,223,49,49,49,48,48,49,49,49,49,38,0.999999996,283530992.3,7,8.452600539
3,3,111,223,49,49,48,48,49,48,49,48,49,38,0.999999996,225957965.4,5,8.354027657
3,3,111,223,49,49,48,48,49,49,49,48,49,38,0.999999997,293451368.5,6,8.46753614
3,3,111,223,49,49,49,48,49,48,49,48,48,38,0.999999996,244148440.9,5,8.387653956
3,3,111,223,49,49,49,48,49,48,49,48,49,38,0.999999996,283516391.7,6,8.452578174
3,3,111,223,49,49,49,48,49,49,49,48,49,38,0.999999997,293482319.2,7,8.467581943
3,3,111,223,49,49,48,48,49,48,49,49,49,38,0.999999996,225967143.1,6,8.354045296
3,3,111,223,49,49,48,48,49,49,49,49,49,38,0.999999997,293466981.7,7,8.467559246
3,3,111,223,49,49,49,48,49,48,49,49,48,38,0.999999996,251502938.7,6,8.400543065
3,3,111,223,49,49,49,48,49,48,49,49,49,38,0.999999996,283530867.4,7,8.452600347
3,3,111,223,49,49,49,48,49,49,49,49,49,38,0.999999997,293497907,8,8.467605009
3,3,111,223,49,48,48,49,48,48,48,49,49,38,0.999999397,1657259.06,4,6.219390533
3,3,111,223,49,48,48,49,48,49,48,49,49,38,0.999999995,220001562.1,5,8.342425765
3,3,111,223,49,48,49,49,48,48,48,49,48,38,0.999999995,200226676.2,4,8.301521939
3,3,111,223,49,48,49,49,48,48,48,49,49,38,0.999999996,225957959.8,5,8.354027646
3,3,111,223,49,48,49,49,48,49,48,49,49,38,0.999999996,232243205.1,6,8.365943017
3,3,111,223,49,48,48,49,49,48,48,48,49,38,0.999999994,179749273.2,4,8.254667144
3,3,111,223,49,48,48,49,49,49,48,48,49,38,0.999999995,214361641.8,5,8.331147076
3,3,111,223,49,48,49,49,49,48,48,48,49,38,0.999999996,225957965.4,5,8.354027657
3,3,111,223,49,48,49,49,49,49,48,48,49,38,0.999999996,225967177.1,6,8.354045361
3,3,111,223,49,48,48,49,49,48,48,49,49,38,0.999999995,220001546,5,8.342425734
3,3,111,223,49,48,48,49,49,49,48,49,49,38,0.999999996,274188043.4,6,8.438048513
3,3,111,223,49,48,49,49,49,48,48,49,48,38,0.999999996,251480201.6,5,8.400503801
3,3,111,223,49,48,49,49,49,48,48,49,49,38,0.999999997,293451483.2,6,8.46753631
3,3,111,223,49,48,49,49,49,49,48,49,49,38,0.999999997,293466790.5,7,8.467558963
3,3,111,223,49,49,48,49,48,48,48,48,49,38,0.999999995,200226707.4,4,8.301522007
3,3,111,223,49,49,48,49,48,49,48,48,49,38,0.999999996,251480222.7,5,8.400503837
3,3,111,223,49,49,49,49,48,48,48,48,49,38,0.999999996,244148454.2,5,8.38765398
3,3,111,223,49,49,49,49,48,49,48,48,49,38,0.999999996,251503037,6,8.400543235
3,3,111,223,49,49,48,49,48,48,48,49,49,38,0.999999996,225957965.4,5,8.354027657
3,3,111,223,49,49,48,49,48,49,48,49,49,38,0.999999997,293451559.7,6,8.467536423
3,3,111,223,49,49,49,49,48,48,48,49,48,38,0.999999996,244148401.2,5,8.387653886
3,3,111,223,49,49,49,49,48,48,48,49,49,38,0.999999996,283516489.9,6,8.452578324
3,3,111,223,49,49,49,49,48,49,48,49,49,38,0.999999997,293482424.4,7,8.467582099
3,3,111,223,49,49,48,49,49,48,48,48,49,38,0.999999996,225957965.4,5,8.354027657
3,3,111,223,49,49,48,49,49,49,48,48,49,38,0.999999996,283501979.9,6,8.452556097
3,3,111,223,49,49,49,49,49,48,48,48,49,38,0.999999996,283516480.9,6,8.45257831
3,3,111,223,49,49,49,49,49,49,48,48,49,38,0.999999996,283530992.3,7,8.452600539
3,3,111,223,49,49,48,49,49,48,48,49,49,38,0.999999996,232243324.9,6,8.365943241
3,3,111,223,49,49,48,49,49,49,48,49,49,38,0.999999997,293466771.3,7,8.467558935
3,3,111,223,49,49,49,49,49,48,48,49,48,38,0.999999996,251502910.6,6,8.400543016
3,3,111,223,49,49,49,49,49,48,48,49,49,38,0.999999997,293482434,7,8.467582113
3,3,111,223,49,49,49,49,49,49,48,49,49,38,0.999999997,293497983.6,8,8.467605123
3,3,111,223,49,48,48,49,48,48,49,49,49,38,0.999999397,1657259.551,5,6.219390662
3,3,111,223,49,48,48,49,48,49,49,49,49,38,0.999999995,220010240.7,6,8.342442897
3,3,111,223,49,48,49,49,48,48,49,49,48,38,0.999999995,205146413,5,8.312063929
3,3,111,223,49,48,49,49,48,48,49,49,49,38,0.999999996,225967120.4,6,8.354045252
3,3,111,223,49,48,49,49,48,49,49,49,49,38,0.999999996,232252996.2,7,8.365961326
3,3,111,223,49,48,48,49,49,48,49,48,49,38,0.999999995,183704208.9,5,8.264119108
3,3,111,223,49,48,48,49,49,49,49,48,49,38,0.999999995,220010342.8,6,8.342443099
3,3,111,223,49,48,49,49,49,48,49,48,48,38,0.999999995,205146403.6,5,8.312063909
3,3,111,223,49,48,49,49,49,48,49,48,49,38,0.999999996,232243205.1,6,8.365943017
3,3,111,223,49,48,49,49,49,49,49,48,49,38,0.999999996,232252810.6,7,8.365960979
3,3,111,223,49,48,48,49,49,48,49,49,49,38,0.999999995,220010235.3,6,8.342442887
3,3,111,223,49,48,48,49,49,49,49,49,49,38,0.999999996,274201724.1,7,8.438070182
3,3,111,223,49,48,49,49,49,48,49,49,48,38,0.999999996,259290151.3,6,8.413786022
3,3,111,223,49,48,49,49,49,48,49,49,49,38,0.999999997,293466819.2,7,8.467559006
3,3,111,223,49,48,49,49,49,49,49,49,49,38,0.999999997,293482653.9,8,8.467582438
3,3,111,223,49,49,48,49,48,48,49,48,49,38,0.999999995,205146408.3,5,8.312063919
3,3,111,223,49,49,48,49,48,49,49,48,49,38,0.999999996,259290114,6,8.41378596
3,3,111,223,49,49,49,49,48,48,49,48,48,38,0.999999697,3295910.216,5,6.517975438
3,3,111,223,49,49,49,49,48,48,49,48,49,38,0.999999996,251502910.6,6,8.400543016
3,3,111,223,49,49,49,49,48,49,49,48,49,38,0.999999996,259314397.3,7,8.413826631
3,3,111,223,49,49,48,49,48,48,49,49,49,38,0.999999996,225967126.1,6,8.354045263
3,3,111,223,49,49,48,49,48,49,49,49,49,38,0.999999997,293466895.6,7,8.467559119
3,3,111,223,49,49,49,49,48,48,49,49,48,38,0.999999996,251502840.4,6,8.400542895
3,3,111,223,49,49,49,49,48,48,49,49,49,38,0.999999996,283530796,7,8.452600238
3,3,111,223,49,49,49,49,48,49,49,49,49,38,0.999999997,293498308.7,8,8.467605604
3,3,111,223,49,49,48,49,49,48,49,48,49,38,0.999999996,232243205.1,6,8.365943017
3,3,111,223,49,49,48,49,49,49,49,48,49,38,0.999999997,293466895.6,7,8.467559119
3,3,111,223,49,49,49,49,49,48,49,48,48,38,0.999999996,251502868.5,6,8.400542944
3,3,111,223,49,49,49,49,49,48,49,48,49,38,0.999999997,293482357.5,7,8.467582
3,3,111,223,49,49,49,49,49,49,49,48,49,38,0.999999997,293497849.7,8,8.467604924
3,3,111,223,49,49,48,49,49,48,49,49,49,38,0.999999996,232252900.4,7,8.365961147
3,3,111,223,49,49,48,49,49,49,49,49,49,38,0.999999997,293482434,8,8.467582113
3,3,111,223,49,49,49,49,49,48,49,49,48,38,0.999999996,259314173.3,7,8.413826255
3,3,111,223,49,49,49,49,49,48,49,49,49,38,0.999999997,293497983.6,8,8.467605123
3,3,111,223,49,49,49,49,49,49,49,49,49,38,0.999999997,293513515.6,9,8.467628105
3,3,111,233,48,48,49,48,48,49,49,49,48,43,0.999999397,1657303.187,4,6.219402097
3,3,111,233,48,48,49,48,48,49,49,49,49,43,0.999999397,1657303.434,5,6.219402161
3,3,111,233,48,48,49,48,49,49,49,48,48,43,0.999999995,203314956.7,4,8.308169329
3,3,111,233,48,48,49,48,49,49,49,48,49,43,0.999999995,205820946.3,5,8.313489572
3,3,111,233,48,48,49,48,49,49,49,49,48,43,0.999999996,226781232.1,5,8.355607111
3,3,111,233,48,48,49,48,49,49,49,49,49,43,0.999999996,226785885.7,6,8.355616023
3,3,111,233,48,49,48,48,48,49,49,48,48,43,0.999999995,182238030.8,3,8.260639015
3,3,111,233,48,49,48,48,48,49,49,48,49,43,0.999999995,200868271.2,4,8.302911343
3,3,111,233,48,49,49,48,48,49,49,48,48,43,0.999999995,203314970.4,4,8.308169359
3,3,111,233,48,49,49,48,48,49,49,48,49,43,0.999999995,205820974.5,5,8.313489631
3,3,111,233,48,49,48,48,48,49,49,49,48,43,0.999999995,200868307.1,4,8.30291142
3,3,111,233,48,49,48,48,48,49,49,49,49,43,0.999999995,220787523.5,5,8.343974529
3,3,111,233,48,49,49,48,48,49,49,49,48,43,0.999999996,226781215,5,8.355607079
3,3,111,233,48,49,49,48,48,49,49,49,49,43,0.999999996,226785851.5,6,8.355615958
3,3,111,233,48,49,48,48,49,48,49,48,49,43,0.999999397,1657303.186,4,6.219402096
3,3,111,233,48,49,48,48,49,49,49,48,48,43,0.999999995,203314970.4,4,8.308169359
3,3,111,233,48,49,48,48,49,49,49,48,49,43,0.999999996,226781226.4,5,8.355607101
3,3,111,233,48,49,49,48,49,49,49,48,48,43,0.999999996,229904835.6,5,8.361548107
3,3,111,233,48,49,49,48,49,49,49,48,49,43,0.999999996,233114366.4,6,8.36756904
3,3,111,233,48,49,48,48,49,48,49,49,49,43,0.999999397,1657303.434,5,6.219402161
3,3,111,233,48,49,48,48,49,49,49,49,48,43,0.999999995,205820983.9,5,8.313489651
3,3,111,233,48,49,48,48,49,49,49,49,49,43,0.999999996,226785805.8,6,8.35561587
3,3,111,233,48,49,49,48,49,49,49,49,48,43,0.999999996,233114438.8,6,8.367569175
3,3,111,233,48,49,49,48,49,49,49,49,49,43,0.999999996,233119229.2,7,8.367578099
3,3,111,233,48,48,49,49,48,49,48,49,48,43,0.999999995,203314952.1,4,8.30816932
3,3,111,233,48,48,49,49,48,49,48,49,49,43,0.999999995,205820946.3,5,8.313489572
3,3,111,233,48,48,49,49,49,49,48,48,49,43,0.999999697,3296083.776,5,6.517998307
3,3,111,233,48,48,49,49,49,49,48,49,48,43,0.999999996,248755792.5,5,8.395773203
3,3,111,233,48,48,49,49,49,49,48,49,49,43,0.999999996,252517549.8,6,8.402291568
3,3,111,233,48,49,48,49,48,48,48,48,49,43,0.999999995,182238038.2,3,8.260639033
3,3,111,233,48,49,48,49,48,49,48,48,49,43,0.999999996,223751584.3,4,8.34976612
3,3,111,233,48,49,49,49,48,49,48,48,49,43,0.999999996,229914366,5,8.36156611
3,3,111,233,48,49,48,49,48,48,48,49,49,43,0.999999995,200868239.9,4,8.302911275
3,3,111,233,48,49,48,49,48,49,48,49,48,43,0.999999697,3296081.824,4,6.51799805
3,3,111,233,48,49,48,49,48,49,48,49,49,43,0.999999996,252506103,5,8.40227188
3,3,111,233,48,49,49,49,48,49,48,49,48,43,0.999999996,256384558.3,5,8.408891866
3,3,111,233,48,49,49,49,48,49,48,49,49,43,0.999999996,260382459.1,6,8.415611725
3,3,111,233,48,49,48,49,49,48,48,48,49,43,0.999999995,203314970.4,4,8.308169359
3,3,111,233,48,49,48,49,49,49,48,48,49,43,0.999999996,248755854.3,5,8.395773311
3,3,111,233,48,49,49,49,49,49,48,48,49,43,0.999999996,256396323,6,8.408911793
3,3,111,233,48,49,48,49,49,48,48,49,49,43,0.999999995,205820941.6,5,8.313489562
3,3,111,233,48,49,48,49,49,49,48,49,48,43,0.999999697,3296083.782,5,6.517998308
3,3,111,233,48,49,48,49,49,49,48,49,49,43,0.999999996,252517620.6,6,8.402291689
3,3,111,233,48,49,49,49,49,49,48,49,48,43,0.999999996,256396432.5,6,8.408911979
3,3,111,233,48,49,49,49,49,49,48,49,49,43,0.999999996,260394465.5,7,8.41563175
3,3,111,233,48,48,49,49,48,49,49,49,48,43,0.999999996,226781226.4,5,8.355607101
3,3,111,233,48,48,49,49,48,49,49,49,49,43,0.999999996,226785908.6,6,8.355616067
3,3,111,233,48,48,49,49,49,49,49,48,48,43,0.999999996,248755806.2,5,8.395773227
3,3,111,233,48,48,49,49,49,49,49,48,49,43,0.999999996,252517571,6,8.402291604
3,3,111,233,48,48,49,49,49,49,49,49,48,43,0.999999996,284813821.9,6,8.454561062
3,3,111,233,48,48,49,49,49,49,49,49,49,43,0.999999996,284820963.9,7,8.454571953
3,3,111,233,48,49,48,49,48,48,49,48,49,43,0.999999995,200868289.2,4,8.302911382
3,3,111,233,48,49,48,49,48,49,49,48,48,43,0.999999996,223751573.2,4,8.349766098
3,3,111,233,48,49,48,49,48,49,49,48,49,43,0.999999996,252506117.2,5,8.402271905
3,3,111,233,48,49,49,49,48,49,49,48,48,43,0.999999996,256384602.1,5,8.40889194
3,3,111,233,48,49,49,49,48,49,49,48,49,43,0.999999996,260382496.7,6,8.415611788
3,3,111,233,48,49,48,49,48,48,49,49,49,43,0.999999995,220787491,5,8.343974465
3,3,111,233,48,49,48,49,48,49,49,49,48,43,0.999999996,252506088.9,5,8.402271856
3,3,111,233,48,49,48,49,48,49,49,49,49,43,0.999999996,284806554.3,6,8.45454998
3,3,111,233,48,49,49,49,48,49,49,49,48,43,0.999999997,294859149,6,8.469614609
3,3,111,233,48,49,49,49,48,49,49,49,49,43,0.999999997,294867064.3,7,8.469626267
3,3,111,233,48,49,48,49,49,48,49,48,49,43,0.999999996,226781203.6,5,8.355607057
3,3,111,233,48,49,48,49,49,49,49,48,48,43,0.999999996,248755826.8,5,8.395773263
3,3,111,233,48,49,48,49,49,49,49,48,49,43,0.999999996,284813903,6,8.454561186
3,3,111,233,48,49,49,49,49,49,49,48,48,43,0.999999997,289758203.4,6,8.462035741
3,3,111,233,48,49,49,49,49,49,49,48,49,43,0.999999997,294874844.8,7,8.469637726
3,3,111,233,48,49,48,49,49,48,49,49,49,43,0.999999996,226785845.8,6,8.355615947
3,3,111,233,48,49,48,49,49,49,49,49,48,43,0.999999996,252517514.4,6,8.402291507
3,3,111,233,48,49,48,49,49,49,49,49,49,43,0.999999996,284821126,7,8.4545722
3,3,111,233,48,49,49,49,49,49,49,49,48,43,0.999999997,294875115.1,7,8.469638124
3,3,111,233,48,49,49,49,49,49,49,49,49,43,0.999999997,294882548.5,8,8.469649072
3,3,111,233,49,48,48,48,48,49,48,49,48,43,0.999999995,182238038.2,3,8.260639033
3,3,111,233,49,48,48,48,48,49,48,49,49,43,0.999999995,200868262.3,4,8.302911324
3,3,111,233,49,48,49,48,48,49,48,49,48,43,0.999999995,203314938.3,4,8.30816929
3,3,111,233,49,48,49,48,48,49,48,49,49,43,0.999999995,205820969.8,5,8.313489621
3,3,111,233,49,48,48,48,49,48,48,48,49,43,0.999999995,182238034.5,3,8.260639024
3,3,111,233,49,48,48,48,49,49,48,48,49,43,0.999999996,223751556.5,4,8.349766066
3,3,111,233,49,48,49,48,49,49,48,48,49,43,0.999999996,229914330.8,5,8.361566043
3,3,111,233,49,48,48,48,49,48,48,49,49,43,0.999999995,200868239.9,4,8.302911275
3,3,111,233,49,48,48,48,49,49,48,49,48,43,0.999999996,223751556.5,4,8.349766066
3,3,111,233,49,48,48,48,49,49,48,49,49,43,0.999999996,252506025.1,5,8.402271746
3,3,111,233,49,48,49,48,49,49,48,49,48,43,0.999999996,256384594.8,5,8.408891927
3,3,111,233,49,48,49,48,49,49,48,49,49,43,0.999999996,260382376.3,6,8.415611587
3,3,111,233,49,49,48,48,48,49,48,48,49,43,0.999999697,3296081.821,4,6.51799805
3,3,111,233,49,49,49,48,48,49,48,48,49,43,0.999999697,3296083.784,5,6.517998308
3,3,111,233,49,49,48,48,48,49,48,49,48,43,0.999999996,223751573.2,4,8.349766098
3,3,111,233,49,49,48,48,48,49,48,49,49,43,0.999999996,252506003.9,5,8.40227171
3,3,111,233,49,49,49,48,48,49,48,49,48,43,0.999999996,248755792.5,5,8.395773203
3,3,111,233,49,49,49,48,48,49,48,49,49,43,0.999999996,252517648.9,6,8.402291738
3,3,111,233,49,49,48,48,49,48,48,48,49,43,0.999999995,203314933.7,4,8.30816928
3,3,111,233,49,49,48,48,49,49,48,48,49,43,0.999999996,256384616.7,5,8.408891964
3,3,111,233,49,49,49,48,49,49,48,48,49,43,0.999999996,256396417.9,6,8.408911954
3,3,111,233,49,49,48,48,49,48,48,49,49,43,0.999999995,205820955.7,5,8.313489592
3,3,111,233,49,49,48,48,49,49,48,49,48,43,0.999999996,229914348.4,5,8.361566076
3,3,111,233,49,49,48,48,49,49,48,49,49,43,0.999999996,260382466.6,6,8.415611738
3,3,111,233,49,49,49,48,49,49,48,49,48,43,0.999999996,256396461.7,6,8.408912028
3,3,111,233,49,49,49,48,49,49,48,49,49,43,0.999999996,260394608.6,7,8.415631989
3,3,111,233,49,48,48,48,48,49,49,49,48,43,0.999999995,200868253.3,4,8.302911304
3,3,111,233,49,48,48,48,48,49,49,49,49,43,0.999999995,220787480.2,5,8.343974444
3,3,111,233,49,48,49,48,48,49,49,49,48,43,0.999999996,226781226.4,5,8.355607101
3,3,111,233,49,48,49,48,48,49,49,49,49,43,0.999999996,226785800.1,6,8.355615859
3,3,111,233,49,48,48,48,49,48,49,48,49,43,0.999999995,200868275.7,4,8.302911353
3,3,111,233,49,48,48,48,49,49,49,48,48,43,0.999999697,3296081.82,4,6.51799805
3,3,111,233,49,48,48,48,49,49,49,48,49,43,0.999999996,252506018.1,5,8.402271734
3,3,111,233,49,48,49,48,49,49,49,48,48,43,0.999999996,256384594.8,5,8.408891927
3,3,111,233,49,48,49,48,49,49,49,48,49,43,0.999999996,260382451.6,6,8.415611713
3,3,111,233,49,48,48,48,49,48,49,49,49,43,0.999999995,220787463.9,5,8.343974412
3,3,111,233,49,48,48,48,49,49,49,49,48,43,0.999999996,252506039.3,5,8.402271771
3,3,111,233,49,48,48,48,49,49,49,49,49,43,0.999999996,284806482.2,6,8.45454987
3,3,111,233,49,48,49,48,49,49,49,49,48,43,0.999999997,294859255.2,6,8.469614765
3,3,111,233,49,48,49,48,49,49,49,49,49,43,0.999999997,294866967.7,7,8.469626124
3,3,111,233,49,49,48,48,48,49,49,48,48,43,0.999999996,223751584.3,4,8.34976612
3,3,111,233,49,49,48,48,48,49,49,48,49,43,0.999999996,252506060.5,5,8.402271807
3,3,111,233,49,49,49,48,48,49,49,48,48,43,0.999999996,248755833.7,5,8.395773275
3,3,111,233,49,49,49,48,48,49,49,48,49,43,0.999999996,252517648.9,6,8.402291738
3,3,111,233,49,49,48,48,48,49,49,49,48,43,0.999999996,252506103,5,8.40227188
3,3,111,233,49,49,48,48,48,49,49,49,49,43,0.999999996,284806554.3,6,8.45454998
3,3,111,233,49,49,49,48,48,49,49,49,48,43,0.999999996,284813803.9,6,8.454561035
3,3,111,233,49,49,49,48,48,49,49,49,49,43,0.999999996,284821261.1,7,8.454572406
3,3,111,233,49,49,48,48,49,48,49,48,49,43,0.999999996,226781180.7,5,8.355607013
3,3,111,233,49,49,48,48,49,49,49,48,48,43,0.999999996,256384616.7,5,8.408891964
3,3,111,233,49,49,48,48,49,49,49,48,49,43,0.999999997,294859245.5,6,8.469614751
3,3,111,233,49,49,49,48,49,49,49,48,48,43,0.999999997,289758119.5,6,8.462035615
3,3,111,233,49,49,49,48,49,49,49,48,49,43,0.999999997,294874815.8,7,8.469637683
3,3,111,233,49,49,48,48,49,48,49,49,49,43,0.999999996,226785788.7,6,8.355615837
3,3,111,233,49,49,48,48,49,49,49,49,48,43,0.999999996,260382572,6,8.415611913
3,3,111,233,49,49,48,48,49,49,49,49,49,43,0.999999997,294867093.2,7,8.469626309
3,3,111,233,49,49,49,48,49,49,49,49,48,43,0.999999997,294875105.4,7,8.46963811
3,3,111,233,49,49,49,48,49,49,49,49,49,43,0.999999997,294882249.2,8,8.469648631
3,3,111,233,49,48,48,49,48,48,48,49,49,43,0.999999397,1657303.187,4,6.219402097
3,3,111,233,49,48,48,49,48,49,48,49,48,43,0.999999995,203314915.4,4,8.308169241
3,3,111,233,49,48,48,49,48,49,48,49,49,43,0.999999996,226781203.6,5,8.355607057
3,3,111,233,49,48,49,49,48,49,48,49,48,43,0.999999996,229904823.9,5,8.361548085
3,3,111,233,49,48,49,49,48,49,48,49,49,43,0.999999996,233114348.3,6,8.367569006
