Inputs, Science, Cost
0,0,0,1,1,1,0,-1,-1,-1,0.7111745083333334,3966.2257178727623,
0,1,2,1,1,2,4,0,3,-1,0.7196754999999999,2077.389834389171,
0,1,1,2,0,3,2,0,1,-1,0.7574710833333334,2065.2260735852506,
0,0,0,0,0,3,1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,0,0,1,1,3,2,0,-1,-1,0.7113866111111111,2824.219859306074,
0,1,2,0,1,0,2,4,-1,-1,0.5402710833333334,2417.4120061803296,
0,1,1,1,1,4,0,1,2,-1,0.7210704425000001,3124.5009190520605,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,1,1,1,1,1,3,4,-1,-1,0.7411649444444446,2743.4226420548184,
0,0,1,1,2,1,0,4,-1,-1,0.7008710833333334,2570.3085325861384,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,1,1,2,1,1,3,0,4,-1,0.7587205000000001,2695.789576796903,
0,1,1,1,2,1,0,4,-1,-1,0.6913656258333334,2382.3222051079692,
0,1,2,2,0,3,1,4,2,-1,0.7362488611111111,2075.211154119748,
0,1,2,3,2,0,1,3,4,-1,0.545271638888889,2423.5609758105784,
0,1,1,1,1,3,2,-1,-1,-1,0.6825821944444446,3066.7191994852747,
0,0,1,0,1,4,0,-1,-1,-1,0.73471365,1825.8476703658189,
0,1,1,0,1,0,4,-1,-1,-1,0.6086755,2638.7199614310302,
0,0,1,0,1,3,0,-1,-1,-1,0.73471365,1827.222936760648,
0,0,0,0,0,1,-1,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,0,1,0,0,0,2,-1,-1,-1,0.5715989591666667,2597.391318164186,
0,1,1,2,0,0,4,3,2,-1,0.6320643888888889,2047.224029464956,
0,1,2,1,3,1,0,3,4,-1,0.6979656258333333,2500.8354506055985,
0,1,2,2,0,1,4,0,2,-1,0.7796755,2125.1094433599555,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,0,0,1,1,1,4,-1,-1,-1,0.6825821944444446,3917.5458551354286,
0,0,0,1,0,4,0,-1,-1,-1,0.7362755000000001,2950.6128824348607,
0,1,0,2,2,1,3,4,0,-1,0.7113866111111111,2069.928835115007,
0,1,1,0,2,1,2,3,-1,-1,0.6825821944444446,2347.804432645266,
0,1,2,0,2,2,3,4,-1,-1,0.7113866111111111,2114.572249608518,
0,1,1,1,1,1,2,-1,-1,-1,0.6825821944444446,3318.9832689279738,
0,1,0,1,1,1,3,-1,-1,-1,0.726275777777778,2005.7836078234886,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,1,1,1,1,0,3,-1,-1,-1,0.6173427222222223,2743.4226420548184,
0,1,0,0,0,4,3,2,1,-1,0.7113866111111111,2676.1607466860014,
0,0,0,1,0,3,4,0,-1,-1,0.7650532777777779,2914.6433325727726,
0,1,0,1,1,2,0,-1,-1,-1,0.7090584966666666,2336.0001806493374,
0,1,1,1,0,4,0,-1,-1,-1,0.6913656258333334,2043.192691214062,
0,1,0,2,1,3,2,1,4,-1,0.6825821944444446,2131.74182993081,
0,1,0,2,0,2,0,4,1,-1,0.6730767369444446,3329.3808036700657,
0,1,2,2,0,4,0,3,2,-1,0.6730767369444446,2074.760850423762,
0,1,1,0,0,4,2,-1,-1,-1,0.6825821944444446,1932.4474462495768,
0,1,2,0,0,2,3,4,-1,-1,0.7113866111111111,2132.6039294807856,
0,1,2,1,3,4,0,3,2,-1,0.6979656258333333,2265.9581407648293,
0,1,0,2,3,2,4,1,0,-1,0.7113866111111111,2206.4916905187465,
0,0,0,1,1,1,0,-1,-1,-1,0.7111745083333334,3966.2257178727623,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,0,1,1,0,2,3,-1,-1,-1,0.6825821944444446,2408.214564000175,
0,1,0,2,1,3,1,2,4,-1,0.6881934444444444,2150.235298750644,
0,1,0,0,0,4,3,-1,-1,-1,0.7113866111111111,2676.1607466860014,
0,1,0,1,0,1,3,-1,-1,-1,0.7650532777777779,3031.4302281819096,
0,1,1,1,1,0,1,-1,-1,-1,0.5489383055555557,3377.2443515886,
0,0,1,1,1,3,2,-1,-1,-1,0.7113866111111111,1842.1192062891755,
0,1,1,0,2,0,2,3,1,-1,0.5402710833333334,2347.804432645266,
0,0,0,0,0,1,0,2,-1,-1,0.7399155277777778,4361.195490575229,
0,1,0,2,2,0,4,2,3,-1,0.5656755,2114.605056348182,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,0,0,0,0,1,-1,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,1,1,2,0,4,0,3,-1,-1,0.6813656258333334,2046.0435684192275,
0,1,0,2,0,4,3,1,0,-1,0.7113866111111111,2647.7498660811516,
0,0,0,1,0,0,3,1,-1,-1,0.5285989591666667,4096.848536362967,
0,1,2,1,2,4,1,0,-1,-1,0.7059092333333334,2172.172917104534,
0,0,0,0,0,3,4,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,0,1,1,0,0,2,3,4,-1,0.5541545147222222,2495.7727660761957,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,1,2,0,1,0,1,3,4,-1,0.5458823333333334,2438.2448510836607,
0,0,0,0,0,1,-1,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,1,0,1,1,1,4,2,0,-1,0.7113866111111111,2005.1101383692233,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,0,1,1,1,4,1,3,-1,-1,0.7411649444444446,1845.0330739753315,
0,0,0,0,0,1,2,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,1,0,1,2,1,4,0,-1,-1,0.7113866111111111,2108.7053421076175,
0,1,1,1,0,4,2,-1,-1,-1,0.6825821944444446,2008.4959734489407,
0,1,2,2,1,3,4,2,0,-1,0.7113866111111111,1858.682289701323,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,1,2,3,3,0,4,3,1,-1,0.5967585555555557,2205.0857436946703,
0,1,2,0,2,3,0,2,-1,-1,0.6730767369444446,2101.703228585736,
0,1,1,0,1,1,0,2,-1,-1,0.6964037758333333,3154.2860300140037,
0,0,0,0,0,1,-1,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,1,1,2,1,3,1,0,4,-1,0.7299160833333334,2958.0664650469153,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,1,2,2,2,1,0,3,2,-1,0.7028550702777778,2322.3621769981755,
0,1,0,1,0,2,3,0,-1,-1,0.7113866111111111,2992.945480252871,
0,1,0,0,0,3,0,1,2,-1,0.7304100702777778,2935.109595938432,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,1,2,1,2,4,3,0,-1,-1,0.73471365,1849.0463339275618,
0,1,0,1,1,2,3,-1,-1,-1,0.726275777777778,1986.4185997574518,
0,0,0,1,1,0,3,-1,-1,-1,0.49052937583333334,3917.638094853334,
0,1,0,0,0,1,2,-1,-1,-1,0.7399155277777778,3560.4880331186364,
0,0,0,0,1,3,4,-1,-1,-1,0.7113866111111111,2963.856229382317,
0,1,1,1,1,4,0,2,3,-1,0.7210704425000001,3124.5009190520605,
0,0,1,2,2,1,0,4,2,-1,0.6908710833333334,2533.7999347431933,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,1,0,2,1,4,2,0,-1,-1,0.7074710833333333,2131.240050123367,
0,1,0,0,0,0,2,3,4,-1,0.5554377500000001,3560.4880331186364,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,1,1,0,1,1,2,-1,-1,-1,0.6825821944444446,3115.2077158991788,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,1,1,1,1,3,2,-1,-1,-1,0.6825821944444446,3066.7191994852747,
0,1,1,2,1,2,0,3,1,-1,0.6964037758333333,3153.647931543055,
0,0,1,2,0,3,4,2,0,-1,0.7650532777777779,1928.4448773760644,
0,1,0,1,2,4,1,2,-1,-1,0.6825821944444446,2176.4762441858807,
0,0,0,0,1,1,4,2,-1,-1,0.6825821944444446,4261.522719588609,
0,0,0,1,1,4,0,-1,-1,-1,0.739978925,2825.4974455678894,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,1,0,2,1,2,4,1,-1,-1,0.7113866111111111,2105.0731472415364,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,0,1,0,1,0,4,-1,-1,-1,0.5307656258333334,2554.2114759519045,
0,0,1,1,1,2,1,4,-1,-1,0.7123605277777778,2427.8321116726715,
0,1,1,1,1,0,1,4,-1,-1,0.5489383055555557,3377.2443515886,
0,0,1,0,1,0,4,1,3,-1,0.5307656258333334,2554.2114759519045,
0,1,2,2,2,3,0,4,2,-1,0.6730767369444446,2069.990319350746,
0,0,0,1,1,1,0,4,-1,-1,0.7111745083333334,3966.2257178727623,
0,0,0,0,0,0,1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,1,1,1,1,2,0,-1,-1,-1,0.7210704425000001,3358.799884867116,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
