Inputs, Science, Cost
0,0,1,1,0,0,3,-1,-1,-1,0.5541545147222222,2457.6825717961924,
0,1,0,1,1,3,0,-1,-1,-1,0.7090584966666666,2100.613625672767,
0,1,0,2,0,3,3,0,-1,-1,0.7862755000000001,863.133598201382,
0,1,1,0,0,4,0,-1,-1,-1,0.6813656258333334,1952.029630563466,
0,1,1,0,0,4,4,-1,-1,-1,0.7113866111111111,1695.6377896316064,
0,0,1,1,2,1,2,3,-1,-1,0.6825821944444446,2567.434775286093,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,1,0,0,0,1,1,-1,-1,-1,0.7399155277777778,780.3944867869192,
0,1,0,0,2,1,3,4,-1,-1,0.7113866111111111,2141.614153040409,
0,1,0,0,0,3,0,-1,-1,-1,0.7304100702777778,2935.109595938432,
0,1,0,2,2,2,0,2,-1,-1,0.6730767369444446,1293.0287466509562,
0,0,1,2,0,2,0,3,-1,-1,0.6908710833333334,2512.282580960086,
0,1,1,1,2,4,4,2,-1,-1,0.7113866111111111,1804.893486520811,
0,0,1,0,1,0,4,-1,-1,-1,0.5307656258333334,2554.2114759519045,
0,1,2,0,0,3,2,2,-1,-1,0.7362488611111111,1304.759683094986,
0,0,1,2,3,1,0,2,2,-1,0.6908710833333334,2707.1664464897085,
0,0,1,1,1,3,3,-1,-1,-1,0.7411649444444446,562.7867078345191,
0,0,0,1,1,1,3,-1,-1,-1,0.6853459444444445,3917.638094853334,
0,0,1,1,2,1,4,2,-1,-1,0.6825821944444446,2547.114551246453,
0,1,1,0,0,2,3,-1,-1,-1,0.7113866111111111,1995.4116769978764,
0,0,1,0,0,2,0,-1,-1,-1,0.6908710833333334,2521.765638305581,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,1,0,2,2,1,1,4,-1,-1,0.6825821944444446,1247.8575849946724,
0,1,1,0,0,2,1,-1,-1,-1,0.6825821944444446,2261.292298670138,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,1,2,2,3,4,1,1,1,-1,0.6825821944444446,1009.8717174314834,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,1,2,3,4,2,1,4,4,3,0.6825821944444446,2505.710758437978,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,1,2,1,1,1,2,1,-1,-1,0.6825821944444446,2410.064203532375,
0,1,1,2,0,0,3,0,-1,-1,0.6495088333333334,2095.9733849496297,
0,1,0,1,0,1,3,-1,-1,-1,0.7650532777777779,3031.4302281819096,
0,1,1,0,2,2,0,1,-1,-1,0.6813656258333334,2352.4583857206258,
0,1,0,0,2,3,4,1,-1,-1,0.7113866111111111,1838.7210421213686,
0,1,0,0,1,2,4,-1,-1,-1,0.7113866111111111,2033.8078717481276,
0,0,0,0,1,1,3,-1,-1,-1,0.6825821944444446,4261.542622485165,
0,0,1,0,0,1,3,-1,-1,-1,0.7362488611111111,2593.9579688859476,
0,1,0,1,1,4,3,-1,-1,-1,0.726275777777778,1750.5302649734385,
0,1,2,2,3,0,3,4,3,-1,0.5912310555555557,1633.4395308684545,
0,0,0,0,0,0,-1,-1,-1,-1,0.5459322925000001,4361.195490575229,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,0,1,1,0,0,-1,-1,-1,0.5014690508333333,516.142960945087,
0,1,1,2,2,4,0,2,-1,-1,0.6813656258333334,2078.0080511066276,
0,1,2,3,4,4,0,1,4,1,0.6730767369444446,2323.7448421268327,
0,0,1,1,0,2,1,-1,-1,-1,0.6825821944444446,2449.1984184767794,
0,1,1,0,0,0,4,-1,-1,-1,0.6495088333333334,2020.421757503332,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,1,1,2,3,1,4,0,1,-1,0.7362755000000001,2185.6112849479086,
0,1,0,1,1,0,2,-1,-1,-1,0.49727108333333336,2319.340040790943,
0,1,0,2,0,0,1,0,-1,-1,0.5481044166666666,1120.8462212962718,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,0,0,1,0,0,3,-1,-1,-1,0.5285989591666667,4096.848536362967,
0,1,2,3,0,4,4,1,3,-1,0.7113866111111111,1920.6213038656738,
0,1,1,2,1,2,1,3,-1,-1,0.7050271944444446,3153.647931543055,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,0,1,0,2,2,-1,-1,-1,0.6825821944444446,338.1212270087701,
0,1,0,2,3,1,0,3,1,-1,0.6730767369444446,1366.0422526624823,
0,1,1,1,1,2,4,-1,-1,-1,0.7113866111111111,2723.718524452287,
0,1,1,0,0,4,2,-1,-1,-1,0.6825821944444446,1932.4474462495768,
0,1,1,2,1,2,2,2,-1,-1,0.6825821944444446,1298.8577426640231,
0,0,1,2,2,4,4,1,-1,-1,0.7169141111111113,703.7089694660981,
0,0,1,2,1,4,1,4,-1,-1,0.7338316111111112,678.64962071764,
0,0,1,1,1,4,4,-1,-1,-1,0.7113866111111111,562.6789196297896,
0,1,2,0,1,2,1,2,-1,-1,0.6881934444444444,2418.177964678367,
0,1,2,0,0,4,2,4,-1,-1,0.6825821944444446,2072.1177474598157,
0,1,0,2,1,0,0,4,-1,-1,0.49152516333333335,1289.2333458977673,
0,0,1,1,1,4,4,-1,-1,-1,0.7113866111111111,562.6789196297896,
0,0,0,0,0,4,-1,-1,-1,-1,0.7113866111111111,3020.2297678049003,
0,1,0,0,1,2,4,-1,-1,-1,0.7113866111111111,2033.8078717481276,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,0,1,2,0,1,1,-1,-1,0.4877656258333333,4093.968659028314,
0,1,1,1,1,3,0,-1,-1,-1,0.7210704425000001,3124.9802821459007,
0,1,2,1,3,0,0,1,0,-1,0.5307656258333334,1463.9422035479422,
0,0,1,2,1,2,1,3,-1,-1,0.7050271944444446,2491.6705401517206,
0,1,1,1,0,3,1,-1,-1,-1,0.7362488611111111,2043.719244468899,
0,0,0,1,1,2,4,-1,-1,-1,0.6825821944444446,3817.0545847980566,
0,0,0,0,0,1,-1,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,0,1,0,2,1,0,0,-1,-1,0.6908710833333334,2677.1702879335676,
0,0,1,0,2,3,3,4,-1,-1,0.7113866111111111,452.41713735365363,
0,0,0,0,0,2,-1,-1,-1,-1,0.6825821944444446,4240.452379888622,
0,1,1,2,2,4,0,0,-1,-1,0.6950690508333334,1242.5805107852843,
0,0,1,0,1,0,3,-1,-1,-1,0.5532106258333334,2554.242989080774,
0,0,0,0,0,1,-1,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,0,1,0,1,2,4,-1,-1,-1,0.6825821944444446,2500.773616400908,
0,0,0,0,0,1,-1,-1,-1,-1,0.7399155277777778,4361.195490575229,
0,0,0,0,0,3,-1,-1,-1,-1,0.7687199444444446,3022.8447470397314,
0,1,2,2,0,3,0,1,-1,-1,0.7267434036111111,2116.271258155203,
