input0,Science,Cost
0000000100100001000010000,0.6475520833333333,2210.266431657084
0010000000000000000001000,0.4166163229166667,651.6735083372998
0010000100000100000001000,0.51835890625,1180.9626163236062
0000000100100000000000000,0.6475520833333333,1021.0457828548201
0000001100000100000000001,0.3940637260416667,1380.6757375769944
0101000000001000000000000,0.40002673359374996,1199.3445755085415
1000000001000000000000000,0.42433333333333334,1131.6677676134016
0000011000001100000110000,0.7024208072916667,2972.615373922472
0000000010000010000000000,0.13223135416666668,623.1601174548509
0000100001010011000000000,0.6517438541666667,2066.913063482692
0000000000000000000000010,0.07048541666666666,302.15158432851115
0010010000001001000000100,0.6638541666666667,2012.9862673779223
0101100000000100000000000,0.20767029296875,1553.0129684398469
0000000001000000100100000,0.3563091666666667,926.5901570122242
0000000000000000000001000,0.3423505729166667,460.2350510384034
0000000000000110000000001,0.13223135416666668,777.4765201137648
0000000000000000000000010,0.07048541666666666,302.15158432851115
0000000000000000010000000,0.31386020833333333,187.57487710392593
0000000000000000001010001,0.6566666666666667,1075.703366778204
0000001000001000001000000,0.3897711197916667,1212.2919294442413
0100000000100000001100000,0.6773504565104167,2016.3441719783596
0010000100000000000000010,0.36410000000000003,684.8056914883496
0100010000000001000001000,0.6734874479166667,2622.3423658276242
0010001000000000001100000,0.33009871875,1377.9524962833775
0000000000000000000001000,0.3423505729166667,460.2350510384034
0000001000000001000010000,0.6464833072916667,1908.2907535800637
0000000011000000000000100,0.3469068229166667,703.7089694660981
0010001010000000101000000,0.44213715625000005,1884.2879943396779
0000000000000000000001000,0.3423505729166667,460.2350510384034
0110011000000000000000000,0.6846708072916666,2463.5007559151204
0000000110000001010000000,0.6754166666666667,1123.7749861685213
0000000100100000000010011,0.6754166666666667,2003.4006861698226
0000000000100000000100000,0.6194791666666667,1094.5808924211847
0100010000000010000000100,0.6656448575520834,2037.5780962664246
0000000000000000111000100,0.5129857854166667,922.563450435885
0001001000000000010000000,0.404687578125,1247.0967163910782
1001000000000001010010000,0.69875,2421.0922264125834
1000000000000000010000000,0.48540625000000004,1035.8084771260415
0000000000000000101000000,0.3795380729166667,684.6245916333817
0011000000100010000000001,0.6925625,1716.9423334611474
0100000000011000000010000,0.6745562239583334,2071.5309033380972
0000001000000000010001100,0.4851212020833334,1417.3314857218452
0000100011001000000000000,0.3553236979166667,990.5853549185377
0000000000000000100010000,0.6734874479166667,1055.0532638972356
0000000000010110000000100,0.3813542447916667,1366.4003836954957
0000000000100000000110010,0.6566666666666667,1908.7338423720703
0000011000000001001000000,0.6836708072916666,2500.5843408947267
0000000100110110100010000,0.7294249479166667,3388.434912914705
1000000000011001000000001,0.6815353906249999,2466.0187677753
0001000100011000000100000,0.417397059375,1554.7324798663008
0000000010010000000000010,0.2118523697916667,1342.6967265203302
0100000000110110000000000,0.6836708072916666,2861.1247002153495
0000010000000010000001000,0.6734874479166667,1591.1292651226115
0000000001010000000000000,0.17117528645833335,983.5275752737527
0000000000100010000000001,0.6194791666666667,1286.485844080258
0000000000000000001000000,0.07048541666666666,302.213598284277
1001100000101000001000000,0.7525,2549.985676550829
0001001000001001000000000,0.725754140625,1845.3814445420285
0000000000000010000010000,0.6194791666666667,877.0776528750507
0000100000001000100001000,0.47653598958333343,1395.6274354876584
0000000000000000010000000,0.31386020833333333,187.57487710392593
1010000000000010000000000,0.45554166666666673,1231.8211553520705
0000000000000000000100010,0.07048541666666666,567.0137474747947
0111010011000001000010001,0.7575302742187501,3763.9008668926863
0100100010001000100100000,0.5183591666666667,2100.667963323396
0000000001000010000010000,0.6194791666666667,1160.5118204663368
0000000100010000000000000,0.3619065364583333,891.420461262386
0010001000000001000100001,0.7315458072916666,1949.2580793579036
0000000100000000010010100,0.6475520833333333,1071.7161337140858
0001010000000000000000110,0.69875,1578.081719876902
0000000100100000000000000,0.6475520833333333,1021.0457828548201
1011000000000000000000110,0.529625,1613.5074955407792
1000010000000001110001000,0.70853953125,4122.3205215454855
0010000001010000010000000,0.3726534822916667,1362.429505957598
0010010000000000000000010,0.6831875,1341.712237930546
0000000000000000100100010,0.39349666666666666,945.3075737494493
0000010010000000100101000,0.7246335416666667,2236.7477312713354
0000001010000000000010001,0.6836708072916666,1781.826117620304
1010000000000000000000000,0.45554166666666673,949.112772406572
0000000010000100000000000,0.13223135416666668,678.5729615181226
0000000001100000010000000,0.6475520833333333,1300.727773970113
0000001000000100000000000,0.2118523697916667,1057.1913317865697
0101000000010000001000000,0.235185703125,2010.6433550931206
1010000000000000010000010,0.52025,1438.839233839009
0001010100100001000000000,0.69875,2714.1346150635372
0000000100001100000010000,0.6754166666666667,1213.2591526937601
0000000101000000101001000,0.5254427604166667,1521.309910177508
0001100000000000001000010,0.13065932968750002,1120.508143557875
1100000010010000000000000,0.4885249739583333,2726.3662538541657
0000010000100000001000001,0.6566666666666667,2245.008187831021
0000000000001000000010000,0.6475520833333333,785.377496311717
0000100110010000000010000,0.7024208072916667,2008.3533345841945
0000000000000001010001010,0.7294249479166667,1377.3181533426034
0000000000010000100000000,0.3423505729166667,1160.721252990008
0101011010001000001000000,0.725754140625,3505.368306592592
0000001010000100110010000,0.7294249479166667,2452.0262067988233
0100000000000000000100000,0.11932858776041669,983.9322679240832
0010000000000011000000000,0.6576666666666667,1068.8868153981293
0000000100000000000100000,0.3222770833333333,456.1892167262028
0010000111001000000000010,0.3851421875,1299.3600704849518
0101101000001010000110100,0.753671328125,3266.955622220519
0100100010000010000000000,0.17924199479166666,1549.2121304657917
0000000000001000000000010,0.3501416666666667,493.15981071067586
0000000001011000100010000,0.7015603645833334,2096.5789601192673
0000010100000010000000000,0.6475520833333333,1231.8211553520705
0000000000000000100100000,0.3563091666666667,643.1559894209381
1000000000011000000000001,0.5124103906249999,1871.1673889025888
1000100101010101000000001,0.7631499739583333,3262.531242935156
0010010110000100100000001,0.7433832812500001,2479.0856450014458
0001000100001100010101000,0.54877609375,1781.3628217469695
0000001000000000000100100,0.3534896614583333,1171.4982764450942
0101000100001000001000000,0.40002673359374996,1692.8852273727375
0101000000001000010100010,0.42106892109374994,1863.3300821554644
0100100000000000001001000,0.39349666666666666,1688.7259232688534
0000100000000001000000000,0.6194791666666667,878.2855464639977
1000000000000010000000000,0.42433333333333334,1130.941982967614
0000010001000010101000000,0.7609874479166667,2009.3774306594644
0001010000000000100000000,0.7340082812500001,1649.3693284991514
0000010000010000000000010,0.6836708072916666,1850.4785920330935
0000000001001000100000001,0.47653598958333343,1199.968648190862
0100000000000000000100000,0.11932858776041669,983.9322679240832
0101000000000000000000000,0.17984942109375002,1008.4378561593312
0100010000100000100000000,0.6734874479166667,2857.7064280424993
0100010000000110000000000,0.6747594408854167,2079.9379646639522
0001001001000000000001000,0.41339250000000005,1726.9723897299264
1000000100000000010100000,0.5064484375,1401.3945759204464
0000000000110000000000010,0.6836708072916666,1925.8043630130132
0000010001100000000110000,0.6697916666666667,2730.994618431321
0001000100000000001000100,0.37347500000000006,1021.5583948945598
0001000000000000000000000,0.12650334062500002,340.4517345093525
0010001010000000000001100,0.52694411875,1710.6164316599152
1000000000000000000010000,0.6264583333333333,1442.6028699516678
0000000000010000011010100,0.7024208072916667,1782.380245616993
0010001010010000000000000,0.327507703125,1899.7568103887627
0000000000000000001000001,0.07048541666666666,567.0558585340048
0000000101000000000000000,0.34331927083333336,376.49803638912886
0000000100000010010000000,0.3222770833333333,661.6103136293435
0101000000010000001001100,0.53631911875,2521.3298589332403
0000000111000000001010100,0.7033338541666667,1609.9010075088745
0000000000010000000000001,0.17117528645833335,964.9356679321944
0001000000000000000000000,0.12650334062500002,340.4517345093525
0100000000000000000110101,0.7159573575520833,2529.144530322632
0100000000100001000010010,0.6747594408854167,2957.7931628762976
0000110000010000000000000,0.6464833072916667,1831.7611752958683
1101000000000000000100000,0.49596777421875005,2268.6722959460567
0100000000001000100001001,0.47653598958333343,2013.3753668192944
1100000101011110000011000,0.7608838020833334,5331.466806250378
1000100000000000100010000,0.7342166145833333,2097.09771997782
1001000000000000000000000,0.47787500000000005,1133.4044596953995
0000000000100110000000101,0.6754166666666667,1654.3109613185081
1000000000000000100000100,0.58891453125,1496.48360251081
0000010001000010000000000,0.6697916666666667,1324.7528390260827
0001000000010110000000000,0.235185703125,1519.2861096838371
0000001000001000000001010,0.5044005729166667,1594.0779877149362
0100000000000000010100000,0.3614541294270833,1080.9040270962114
1000010100000010000000101,0.65453125,2441.857164563728
0000000000000100010000000,0.3417247916666667,525.696104112696
1000010000001010100001000,0.70853953125,2992.6558860020305
1000000000000000001000000,0.4615208333333334,1150.4471983063925
0000000101100110000000001,0.7257291666666666,1933.8488487678226
0000100001000000000001000,0.3423505729166667,1027.0556173375696
0000000010001010000010000,0.6754166666666667,1310.138414274023
1000000110000001000010000,0.6823958333333333,2467.910738205269
0000100100000010001010010,0.6754166666666667,1873.8361523518663
0010000000010000000000001,0.30198686979166667,1156.2627215121138
0000000010100000000000011,0.6566666666666667,1637.6335619920067
0100000001100000000000100,0.6656448575520834,2019.7890101649978
1000100000000000000000000,0.4626145833333334,1042.0444560805843
1010001000100000100000100,0.7178624479166666,3146.151608947967
0000010100000000000000001,0.6475520833333333,1213.9550326562999
0000010001001000001000000,0.7257291666666666,1535.266280747026
0000000000100000000000000,0.6194791666666667,829.718729274901
0000000001000001000000101,0.6685942708333332,1240.0879556535397
1000000001000000100100000,0.5383627083333334,1774.8237570343397
1000000001010000001000001,0.4885249739583333,2398.817033829873
0000000100000000000000010,0.3501416666666667,493.47863790843036
0000001000000000000110101,0.7248687239583333,2529.144530322632
0010000000000000100000000,0.4166163229166667,652.1696363732513
0101100000000010000000000,0.19024898749999997,1497.6001243765752
0001000000000001001000011,0.6799999999999999,1622.6780619494855
1010000000000001001000000,0.6831875,1763.876001638952
0010000101000000000000000,0.3596213541666667,567.8250899690481
0000110000000000010000000,0.6475520833333333,1319.2426447173275
1110100000110000100000000,0.7654249479166667,5542.700467218118
0010000010000100010100000,0.37958705,1231.7339374164535
0000000000100011100000000,0.6734874479166667,2061.8349272483097
0000010110000000000000001,0.6754166666666667,1488.9533704450728
0000000000010001000100000,0.6967958072916667,1474.1120684329237
0000000000010000000000000,0.17117528645833335,699.9900739156533
0000000000000000000001001,0.3423505729166667,642.6130416916467
0000101000100000000000000,0.6464833072916667,1832.2230016439867
0001000001010010000000001,0.24044625,1793.9215117777746
0100100000000000010000001,0.3473740083333333,1378.4691503645945
0100000100100000000100010,0.6935094408854167,2307.1296351074143
0000100001001000000000010,0.3501416666666667,1060.028145893248
0000011000000001000000000,0.6464833072916667,2280.6724905350584
0100100010000100000000000,0.17924199479166666,1604.6249745290634
0100000000000000000000000,0.11932858776041669,719.0701047777997
0000010000000000000000010,0.6566666666666667,1150.3851843506268
0000101000000000000010001,0.6967958072916667,1775.9940408630127
0000000010010010100010000,0.7106749479166667,2300.6983478339966
0000010101100000100010000,0.7518728645833334,3934.366928248409
0001000000000000010000000,0.36505812500000007,528.0266116132784
1010000000000100010100000,0.5412921875000001,1649.0679217337538
0100100000000000001100010,0.16347815416666667,1695.7589352651105
0100000000000000000100000,0.11932858776041669,983.9322679240832
0000001000110000000000000,0.6464833072916667,2342.722883462302
0000000001100000001000100,0.6754166666666667,1602.9325036714752
1000000000000000011000010,0.5132708333333333,1539.857819254912
0000000001100000000001000,0.6734874479166667,1573.3401790211847
0010000000100000000000010,0.6831875,1323.1973671833314
0000000000000000000001001,0.3423505729166667,642.6130416916467
0010001000000000001001000,0.44213715625000005,1672.7980387969935
0101001100000000000000001,0.417397059375,2050.890859694601
0000001000000101000010001,0.6836708072916666,2425.5324791532084
0001001000000010010001010,0.5193170312500001,2213.804755891548
0000010010000011000000010,0.6566666666666667,2313.1158058421206
0000000000001000000001000,0.47653598958333343,651.3556903644121
0010001000000100000000100,0.398174315625,1436.0843938875
0000101000000010100001000,0.3423505729166667,2206.271340930294
0000001100000010000101001,0.4990797958333334,1967.8958381019252
0000000000100010000000000,0.6194791666666667,1021.6435838305302
0000101000000000000000000,0.17117528645833335,1002.5042723690857
0000010010000100010000000,0.6754166666666667,1659.1005638080956
0000000000001100000100000,0.3501416666666667,692.4249923305723
0100000000100000100000100,0.7015603645833334,2197.038836541395
0000000000000101000000001,0.6566666666666667,1197.8148661312093
0001000110011001000000000,0.725754140625,2123.8511313936992
0000010100000000100000100,0.7015603645833334,1597.3627748952665
0100000000010000001000010,0.2118523697916667,2023.5286950730545
0001100010010000010000100,0.409869609375,1931.8289887618432
0010000000000000000000000,0.23760741666666668,191.3270535799192
0000001001001010000000010,0.41081330729166665,1603.52100717457
0000001000100000000000010,0.6836708072916666,1850.9404183812117
0000100000010100000100000,0.2118523697916667,1532.5914420805734
0011110000000000000000001,0.7204107656250001,1727.9490664661998
0010011000010000101000000,0.7371957812500001,3261.866164558114
0000010101000000100101110,0.7797374479166668,3427.1060449143615
0000101000000000000000100,0.3534896614583333,1190.070280890097
0010000000010000000000010,0.327507703125,1193.5720455908972
0011000000000100000000000,0.27250325000000003,768.5777163896597
0010000011000000001000100,0.36372689375,1197.2496213302943
0001010101010010000100000,0.772629140625,3560.1021821593167
0100000000000010000010001,0.6375719408854167,1775.2682562172251
0000010010000000000000000,0.6566666666666667,1133.4044596953995
0000000001000110010000010,0.3469068229166667,1285.7948888877602
0000000000010000000000010,0.2118523697916667,1002.2449920109779
0000100000000001000000000,0.6194791666666667,878.2855464639977
1000100100001000000000000,0.5236875000000001,1424.3797360426681
1001000000100000101000000,0.7340082812500001,2647.7477806036823
0000000001001010000001010,0.5254427604166667,1342.7512339813761
1000100000000000100100011,0.6033103645833333,2152.6635437092755
1000000100010010000010000,0.6815353906249999,2539.1232729589956
0001000000000010000010100,0.69875,1315.9743204850918
0001001000000010100001010,0.40287140625000006,2486.913872755306
0000000100000000000000000,0.3222770833333333,191.3270535799192
0000000010000101000100001,0.7069791666666667,1717.4338825183074
0010000010100010000000000,0.6831875,1553.4223719198021
0000001100010000100101000,0.4990797958333334,2581.148929576899
1000100000001000001001000,0.6550603645833334,1995.4535629020236
1000001010000000000100000,0.4885249739583333,2121.432112294776
0100010010000000000100000,0.6747594408854167,2117.3367276194826
1110000000010000000001000,0.5920499479166667,4272.489979959939
0000000000000000100100010,0.39349666666666666,945.3075737494493
0001100000000100000000000,0.16074671875000002,854.2641879538571
0110000010001001000000000,0.7074677742187501,1904.0235900827254
1110001100011000000100000,0.5217333072916667,4912.814593374499
0100100000001000110000000,0.4990797958333334,1628.5039389416252
1000000010001000001000000,0.5132708333333333,1681.9071591979096
0000000000000000000011000,0.6734874479166667,1038.971866832424
0000000000000110000010000,0.6566666666666667,1107.0035297935892
1110110000010000001000010,0.7639416406249999,5611.055884883303
0010000000000000000000001,0.23760741666666668,456.1693138296469
0001000100000000100000001,0.52773390625,1257.305042306683
0000000000010010010000000,0.3534896614583333,1092.7682265313342
1000100000000000000011100,0.76228953125,3005.458511409389
0000000101010000010111000,0.7226025520833333,2477.397233222431
1100001100000000001010000,0.7093999739583333,3360.1162301946724
0100110100000000000000010,0.7004715072916666,2177.316369746024
0000000000000001100000010,0.7106749479166667,1342.3429277462906
0000011000000000100010100,0.7015603645833334,2839.319308660271
0011000000000000000001000,0.4515121562500001,890.6437715358871
0010101000010000000001000,0.4307145885416668,2255.8488310043927
0010000010000011000100000,0.7300625,1588.5058317852272
0100100000000000010100000,0.3648916294270833,1287.8859353293524
0100000000000000010100000,0.3614541294270833,1080.9040270962114
0001100000010100000000000,0.240367734375,1500.4380722880908
0000001000010000000000000,0.17117528645833335,1418.9381725228727
0001011000000001100000000,0.7340082812500001,3066.4641895894783
1101000100010000000000010,0.556629140625,3197.3821783906706
0000000000000000000000100,0.31386020833333333,187.5660085210111
0000000001000100010010011,0.7257291666666666,1791.4851750189844
0000000000100100000000000,0.6566666666666667,1099.8383151858766
0000011000110000010000000,0.6745562239583334,3497.048767450775
0000011001010100100100000,0.7609874479166667,3506.851412948492
0001001000000010000001000,0.40287140625000006,1802.417504387648
0011000000000000101000010,0.4515121562500001,1417.2326653427824
0100011100000100001100100,0.7076028385416667,4824.417073414759
0100110000001010100011000,0.7260400520833333,3649.2588836682817
0000000000000000000000101,0.31386020833333333,361.80240918954206
0010000000000100000000100,0.3585448625,717.0142891097005
0000000000001000001110000,0.6780076822916667,1252.9328342373756
0100100000001000000110000,0.6726069239583333,1976.2916724689412
0010000001010011000010001,0.7315458072916666,2748.2957179652526
0000001100001000000000000,0.3661991427083333,968.7204767006613
0000000000000001000010001,0.6194791666666667,1368.3411473666388
1100000000000000000000000,0.44242610755208334,1685.908714630968
0000110001000000100010100,0.7518728645833334,2478.9768206697945
1000100001000000000000000,0.4626145833333334,1325.4786236718703
0000001010000010000000010,0.2118523697916667,1593.1963164003864
0000000000000000000101000,0.3423505729166667,725.2021354457415
0000000100000000000100011,0.3527326822916667,923.652314933956
0000000000001000000000000,0.3222770833333333,191.0082263821647
0001010100000010000000000,0.69875,1572.272889861423
0000000000010000000001001,0.3423505729166667,1342.7064493741134
1010010011001010000100000,0.743125,2907.382778105871
0000000000000100010000000,0.3417247916666667,525.696104112696
0000000000000100000000100,0.3417247916666667,525.6872355297812
0010000100000010010000000,0.3385791666666667,852.9373672092627
1001100101000000000010000,0.7525,2288.9577390365785
0000001000000000000001000,0.3423505729166667,1179.183149645623
0101000010000000011101000,0.5541092187500001,2371.762073625246
0011000001000101000000000,0.6925625,1646.8632628536575
0101010000000000000100000,0.69809277421875,2121.432112294776
1000000000000000100001000,0.5278416145833335,1769.3843817510165
0100000001010001000000000,0.6464833072916667,2297.449058924264
0000000001000000100110100,0.7155189583333333,1619.4043600424648
0001000000000010000101000,0.40287140625000006,1348.209562756132
0001101011010000001001000,0.4202675,3178.0731597499125
0000110101000010001000010,0.7257291666666666,3220.1026682258444
0000000000100000000000010,0.6566666666666667,1131.8703136034121
0000101010000000001000000,0.2118523697916667,1593.9841150019397
0000010000000100001000000,0.6566666666666667,1488.5684253151626
1000000100000000100000000,0.58891453125,1500.2446475697182
0101100000010001000010110,0.7378896875,3411.3289916831163
0100010000000000000100000,0.6375719408854167,1832.165867946199
1010101000000100100010000,0.79094578125,4161.839530760078
0000010000010000000001000,0.6734874479166667,2008.643276592315
0000000000000100000000000,0.13223135416666668,338.1212270087701
0100000010010010000100000,0.2205504166666667,2229.577351860844
0001000000000001101100000,0.78775828125,1797.0649449631817
0001100011000001001000001,0.68518203125,2111.8914113722817
0100100000011000000000100,0.37489718958333335,1864.0204983707765
1000001000000000100000000,0.5278416145833335,2027.9876987675987
0110000000010000100101000,0.5057568791666667,2581.148929576899
0000010000010010000000000,0.6464833072916667,1753.4269494495238
0011001000101000000000100,0.725754140625,2266.774248228355
0000000000000000001000100,0.3417247916666667,489.7796068052881
0001010000000000000010001,0.6799999999999999,1962.1751030253952
1000000100000001100000000,0.70853953125,2079.751997019814
0100000100000000000000000,0.34882881692708334,910.3971583577188
0000001100001001101000000,0.7294249479166667,2228.9699474503673
0010000000000000000001000,0.4166163229166667,651.6735083372998
0010000000000000000100000,0.23760741666666668,456.1892167262028
0100000000010100100101000,0.39349666666666666,2806.708487696739
0100101000000000010100001,0.37796934895833334,2271.7983003568797
0000001000000000000000101,0.3534896614583333,1080.8725139673418
1100000001101000100000100,0.70853953125,3539.251068593359
0000000001010000000001000,0.3423505729166667,1443.7656910029482
0000100100000001000000000,0.6475520833333333,1069.612600043917
0000101000000000100000011,0.38212908854166666,1930.6513645445223
0001100100001000100000000,0.5312058671875001,1359.1622348748542
0000100001110110010000000,0.7527333072916667,2896.497807724048
0010000010000000001000000,0.26312825,833.9923863735487
0110100000000000001100000,0.30665429540625005,2299.940600197997
0001000010010100000010001,0.7070041406249999,2438.688348855636
0010000001000010100000011,0.444728171875,1685.6166962921402
0010000000010000000010000,0.6846708072916666,1485.7897311919382
0000000000010001000000100,0.6745562239583334,1482.5107950761894
0000000000000000000000100,0.31386020833333333,187.5660085210111
0000000100000000000000000,0.3222770833333333,191.3270535799192
0000001010000000000000000,0.2118523697916667,1008.4378561593312
1000000010101000100000000,0.7364041145833333,2579.0509740478064
0000010000000000000000100,0.6475520833333333,1035.7996085431266
0110010101000000010001000,0.7647374479166666,3461.1776435853126
0000000000010100100001100,0.5129857854166667,1955.8937879652594
0000001100100000000100100,0.6745562239583334,2059.859151260692
0000000000001011000000100,0.6475520833333333,1157.734797228841
0110000000010010000000000,0.30627947604166667,1682.8869752928188
0001000010000110000000000,0.15556468750000002,1193.5377288827422
0010000000000000000000000,0.23760741666666668,191.3270535799192
0001001001001001001000001,0.7310146875,2537.117463384566
1100110010010000001000000,0.7443999739583333,4015.111777846693
0000001000000100000000010,0.2118523697916667,1359.342916115081
0000011100000000001000000,0.7024208072916667,3414.317993465797
0000000000000010001000000,0.07048541666666666,591.3007979513366
0000000100000000101010001,0.7294249479166667,1649.441413707228
1000100000000011100001001,0.7342166145833333,3007.5572241355085
0000100000000001010001100,0.7015603645833334,1487.4391682190374
1111001000010100010000000,0.556629140625,5552.211935401999
0100001000001000100000000,0.47653598958333343,2089.8324299054475
0110000000000000000001001,0.4952357854166667,1420.3252920101431
0000101000000000010001101,0.5096008895833334,2452.180246346209
1001000000010000010000000,0.556629140625,2021.0727444817921
0000000100001000001000000,0.3501416666666667,684.5488782463609
0001000000000010100000000,0.40287140625000006,1083.8441114225343
0000001000101001010000000,0.6745562239583334,2342.070247114086
0000100001110010000000010,0.7339833072916666,2698.842294413125
0000000000000000000000110,0.3417247916666667,389.396385345434
0011000100000001000000010,0.69875,1518.7865061620316
0000000001000000000000010,0.07048541666666666,585.5857519197972
0100000001000000101010000,0.7106749479166667,2281.4981339320193
0000000010000100000000000,0.13223135416666668,678.5729615181226
1000000000000001000000000,0.6264583333333333,1443.0849788948271
0000000010000000000000000,0.13223135416666668,332.3457531635926
0000000000001000000000010,0.3501416666666667,493.15981071067586
0001000001000010010101101,0.55736130625,2530.5293042377457
1000001100001000000000000,0.5124103906249999,1816.9540767227768
0000001010000100000100000,0.2118523697916667,1611.3197392814304
0000000000000001000000000,0.6194791666666667,594.8513788727116
1000000000000000000110000,0.6264583333333333,1721.450986071842
0000100000010000000000000,0.17117528645833335,983.5275752737527
1000001000000010000010001,0.6534624739583333,2623.5018562393407
0000000110100000101000000,0.7294249479166667,1944.799810289172
0100001001000000001000000,0.2205504166666667,1947.3357160730175
0000000000000000001100000,0.07307643229166666,467.5553379256587
0000000000001000000000000,0.3222770833333333,191.0082263821647
0000010000001000000000001,0.6475520833333333,1318.0700650906215
0000000000000000000011001,0.6734874479166667,1210.830235088922
0000000100100000000000000,0.6475520833333333,1021.0457828548201
0010001100100000000000110,0.716379140625,2188.1544185187504
0000000101001100000000001,0.3711838541666667,1088.707649305801
0001010000110001101001101,0.75275828125,5334.6886808388745
0000000100000000010101101,0.5096008895833334,1815.2620727715284
0100100000000000010000001,0.3473740083333333,1378.4691503645945
0001100000100000100000000,0.7374802421875,1806.5456841876712
0001000000000010000010100,0.69875,1299.931902240199
0001000100000001000101100,0.79963328125,1816.4839526798482
0001000000011000000000000,0.417397059375,1098.543263140098
0010010000100000000100000,0.6576666666666667,2134.1415460232192
0110000000001101001000000,0.7074677742187501,2020.0383087351652
