input0,Science,Cost
0100000000011000000010000,0.6528599722222221,2071.5309033380972
0000001000000000010001100,0.45079594888888896,1417.3314857218452
0000100011001000000000000,0.3323452777777778,990.5853549185377
0000000000000000100010000,0.6517199444444446,1055.0532638972356
0000000000010110000000100,0.3601111944444445,1366.4003836954957
0000000000100000000110010,0.6337777777777778,1908.7338423720703
0000011000000001001000000,0.6625821944444445,2500.5843408947267
0000000100110110100010000,0.7113866111111111,3388.434912914705
1000000000011001000000001,0.6603044166666667,2466.0187677753
0001000100011000000100000,0.39855686333333334,1554.7324798663008
0000000010010000000000010,0.1993091944444445,1342.6967265203302
0100000000110110000000000,0.6625821944444445,2861.1247002153495
0000010000000010000001000,0.6517199444444446,1591.1292651226115
0000000001010000000000000,0.15592030555555558,983.5275752737527
0000000000100010000000001,0.5941111111111113,1286.485844080258
0000000000000000001000000,0.0718511111111111,302.213598284277
1001100000101000001000000,0.736,2549.985676550829
0001001000001001000000000,0.7074710833333333,1845.3814445420285
0000000000000010000010000,0.5941111111111113,877.0776528750507
0000100000001000100001000,0.44163838888888896,1395.6274354876584
0000000000000000010000000,0.28811755555555557,187.57487710392593
1010000000000010000000000,0.4412444444444445,1231.8211553520705
0000000000000000000100010,0.0718511111111111,567.0137474747947
0111010011000001000010001,0.7413656258333334,3763.9008668926863
0100100010001000100100000,0.4862497777777779,2100.667963323396
0000000001000010000010000,0.5941111111111113,1160.5118204663368
0000000100010000000000000,0.3393669722222223,891.420461262386
0010001000000001000100001,0.7136488611111111,1949.2580793579036
0000000100000000010010100,0.6240555555555556,1071.7161337140858
0001010000000000000000110,0.6786666666666668,1578.081719876902
0000000100100000000000000,0.6240555555555556,1021.0457828548201
1011000000000000000000110,0.5114666666666667,1613.5074955407792
1000010000000001110001000,0.6891088333333335,4122.3205215454855
0010000001010000010000000,0.35083038111111114,1362.429505957598
0010010000000000000000010,0.6620666666666667,1341.712237930546
0000000000000000100100010,0.3663964444444445,945.3075737494493
0000010010000000100101000,0.706275777777778,2236.7477312713354
0000001010000000000010001,0.6625821944444445,1781.826117620304
1010000000000000000000000,0.4412444444444445,949.112772406572
0000000010000100000000000,0.12438011111111111,678.5729615181226
0000000001100000010000000,0.6240555555555556,1300.727773970113
0000001000000100000000000,0.1993091944444445,1057.1913317865697
0101000000010000001000000,0.22419808333333335,2010.6433550931206
1010000000000000010000010,0.5014666666666667,1438.839233839009
0001010100100001000000000,0.6786666666666668,2714.1346150635372
0000000100001100000010000,0.6537777777777778,1213.2591526937601
0000000101000000101001000,0.4938056111111112,1521.309910177508
0001100000000000001000010,0.12820328500000003,1120.508143557875
1100000010010000000000000,0.4764266388888889,2726.3662538541657
0000010000100000001000001,0.6337777777777778,2245.008187831021
0000000000001000000010000,0.6240555555555556,785.377496311717
0000100110010000000010000,0.6825821944444446,2008.3533345841945
0000000000000001010001010,0.7113866111111111,1377.3181533426034
0000000000010000100000000,0.31184061111111117,1160.721252990008
0101011010001000001000000,0.7074710833333333,3505.368306592592
0000001010000100110010000,0.7113866111111111,2452.0262067988233
0100000000000000000100000,0.1094171602777778,983.9322679240832
0010000000000011000000000,0.6348444444444445,1068.8868153981293
0000000100000000000100000,0.29709555555555556,456.1892167262028
0010000111001000000000010,0.3641516666666667,1299.3600704849518
0101101000001010000110100,0.7372494166666668,3266.955622220519
0100100010000010000000000,0.17112479444444448,1549.2121304657917
0000000000001000000000010,0.3268177777777778,493.15981071067586
0000000001011000100010000,0.6816643888888889,2096.5789601192673
0000010100000010000000000,0.6240555555555556,1231.8211553520705
0000000000000000100100000,0.3267297777777779,643.1559894209381
1000000000011000000000001,0.4931044166666667,1871.1673889025888
1000100101010101000000001,0.7473599722222222,3262.531242935156
0010010110000100100000001,0.7262755000000001,2479.0856450014458
0001000100001100010101000,0.5186945000000001,1781.3628217469695
0000001000000000000100100,0.3303889722222223,1171.4982764450942
0101000100001000001000000,0.38002851583333336,1692.8852273727375
0101000000001000010100010,0.4024735158333334,1863.3300821554644
0100100000000000001001000,0.3663964444444445,1688.7259232688534
0000100000000001000000000,0.5941111111111113,878.2855464639977
1000000000000010000000000,0.4079555555555556,1130.941982967614
0000010001000010101000000,0.7450532777777779,2009.3774306594644
0001010000000000100000000,0.7162755000000001,1649.3693284991514
0000010000010000000000010,0.6625821944444445,1850.4785920330935
0000000001001000100000001,0.44163838888888896,1199.968648190862
0100000000000000000100000,0.1094171602777778,983.9322679240832
0101000000000000000000000,0.17397271583333335,1008.4378561593312
0100010000100000100000000,0.6517199444444446,2857.7064280424993
0100010000000110000000000,0.6530767369444446,2079.9379646639522
0001001001000000000001000,0.3876186666666668,1726.9723897299264
1000000100000000010100000,0.486745,1401.3945759204464
0000000000110000000000010,0.6625821944444445,1925.8043630130132
0000010001100000000110000,0.6477777777777778,2730.994618431321
0001000100000000001000100,0.35170666666666667,1021.5583948945598
0001000000000000000000000,0.12377023000000002,340.4517345093525
0010001010000000000001100,0.4954070600000001,1710.6164316599152
1000000000000000000010000,0.6015555555555556,1442.6028699516678
0000000000010000011010100,0.6825821944444446,1782.380245616993
0010001010010000000000000,0.3114748833333334,1899.7568103887627
0000000000000000001000001,0.0718511111111111,567.0558585340048
0000000101000000000000000,0.31954055555555555,376.49803638912886
0000000100000010010000000,0.29709555555555556,661.6103136293435
0101000000010000001001100,0.50540706,2521.3298589332403
0000000111000000001010100,0.6835561111111111,1609.9010075088745
0000000000010000000000001,0.15592030555555558,964.9356679321944
0001000000000000000000000,0.12377023000000002,340.4517345093525
0100000000000000000110101,0.6970211813888889,2529.144530322632
0100000000100001000010010,0.6530767369444446,2957.7931628762976
0000110000010000000000000,0.6229155277777778,1831.7611752958683
1101000000000000000100000,0.48436562583333337,2268.6722959460567
0100000000001000100001001,0.44163838888888896,2013.3753668192944
1100000101011110000011000,0.7449427222222222,5331.466806250378
1000100000000000100010000,0.7164977222222222,2097.09771997782
1001000000000000000000000,0.46506666666666674,1133.4044596953995
0000000000100110000000101,0.6537777777777778,1654.3109613185081
1000000000000000100000100,0.5615088333333333,1496.48360251081
0000010001000010000000000,0.6477777777777778,1324.7528390260827
0001000000010110000000000,0.22419808333333335,1519.2861096838371
0000001000001000000001010,0.4713606111111112,1594.0779877149362
0100000000000000010100000,0.33888440472222225,1080.9040270962114
1000010100000010000000101,0.6315000000000002,2441.857164563728
0000000000000100010000000,0.31783977777777783,525.696104112696
1000010000001010100001000,0.6891088333333335,2992.6558860020305
1000000000000000001000000,0.44762222222222225,1150.4471983063925
0000000101100110000000001,0.7074444444444445,1933.8488487678226
0000100001000000000001000,0.31184061111111117,1027.0556173375696
0000000010001010000010000,0.6537777777777778,1310.138414274023
1000000110000001000010000,0.6612222222222223,2467.910738205269
0000100100000010001010010,0.6537777777777778,1873.8361523518663
0010000000010000000000001,0.28425266111111114,1156.2627215121138
0000000010100000000000011,0.6337777777777778,1637.6335619920067
0100000001100000000000100,0.6433545147222224,2019.7890101649978
1000100000000000000000000,0.4487888888888889,1042.0444560805843
1010001000100000100000100,0.6990532777777778,3146.151608947967
0000010100000000000000001,0.6240555555555556,1213.9550326562999
0000010001001000001000000,0.7074444444444445,1535.266280747026
0000000000100000000000000,0.5941111111111113,829.718729274901
0000000001000001000000101,0.6465005555555556,1240.0879556535397
1000000001000000100100000,0.516386888888889,1774.8237570343397
1000000001010000001000001,0.4764266388888889,2398.817033829873
0000000100000000000000010,0.3268177777777778,493.47863790843036
0000001000000000000110101,0.7065266388888889,2529.144530322632
0010000000000000100000000,0.38652407777777786,652.1696363732513
0101100000000010000000000,0.1850655866666667,1497.6001243765752
0001000000000001001000011,0.6586666666666667,1622.6780619494855
1010000000000001001000000,0.6620666666666667,1763.876001638952
0010000101000000000000000,0.33692944444444445,567.8250899690481
0000110000000000010000000,0.6240555555555556,1319.2426447173275
1110100000110000100000000,0.7497866111111111,5542.700467218118
0010000010000100010100000,0.3582261866666667,1231.7339374164535
0000000000100011100000000,0.6517199444444446,2061.8349272483097
0000010110000000000000001,0.6537777777777778,1488.9533704450728
0000000000010001000100000,0.6765821944444446,1474.1120684329237
0000000000010000000000000,0.15592030555555558,699.9900739156533
0000000000000000000001001,0.31184061111111117,642.6130416916467
0000101000100000000000000,0.6229155277777778,1832.2230016439867
0001000001010010000000001,0.22980933333333337,1793.9215117777746
0100100000000000010000001,0.32386560888888893,1378.4691503645945
0100000100100000000100010,0.6730767369444446,2307.1296351074143
0000100001001000000000010,0.3268177777777778,1060.028145893248
0000011000000001000000000,0.6229155277777778,2280.6724905350584
0100100010000100000000000,0.17112479444444448,1604.6249745290634
0100000000000000000000000,0.1094171602777778,719.0701047777997
0000010000000000000000010,0.6337777777777778,1150.3851843506268
0000101000000000000010001,0.6765821944444446,1775.9940408630127
0000000010010010100010000,0.6913866111111111,2300.6983478339966
0000010101100000100010000,0.7353310555555557,3934.366928248409
0001000000000000010000000,0.3427286666666667,528.0266116132784
1010000000000100010100000,0.5239116666666667,1649.0679217337538
0100100000000000001100010,0.15651003111111111,1695.7589352651105
0100000000000000000100000,0.1094171602777778,983.9322679240832
0000001000110000000000000,0.6229155277777778,2342.722883462302
0000000001100000001000100,0.6537777777777778,1602.9325036714752
1000000000000000011000010,0.49402222222222225,1539.857819254912
0000000001100000000001000,0.6517199444444446,1573.3401790211847
0010000000100000000000010,0.6620666666666667,1323.1973671833314
0000000000000000000001001,0.31184061111111117,642.6130416916467
0010001000000000001001000,0.4137463,1672.7980387969935
0101001100000000000000001,0.39855686333333334,2050.890859694601
0000001000000101000010001,0.6625821944444445,2425.5324791532084
0001001000000010010001010,0.4872715000000001,2213.804755891548
0000010010000011000000010,0.6337777777777778,2313.1158058421206
0000000000001000000001000,0.44163838888888896,651.3556903644121
0010001000000100000000100,0.37805260333333335,1436.0843938875
0000101000000010100001000,0.31184061111111117,2206.271340930294
0000001100000010000101001,0.46568511555555564,1967.8958381019252
0000000000100010000000000,0.5941111111111113,1021.6435838305302
0000101000000000000000000,0.15592030555555558,1002.5042723690857
0000010010000100010000000,0.6537777777777778,1659.1005638080956
0000000000001100000100000,0.3268177777777778,692.4249923305723
0100000000100000100000100,0.6816643888888889,2197.038836541395
0000000000000101000000001,0.6337777777777778,1197.8148661312093
0001000110011001000000000,0.7074710833333333,2123.8511313936992
0000010100000000100000100,0.6816643888888889,1597.3627748952665
0100000000010000001000010,0.1993091944444445,2023.5286950730545
0001100010010000010000100,0.3905275833333334,1931.8289887618432
0010000000000000000000000,0.22218124444444445,191.3270535799192
0000001001001010000000010,0.3915341944444445,1603.52100717457
0000001000100000000000010,0.6625821944444445,1850.9404183812117
0000100000010100000100000,0.1993091944444445,1532.5914420805734
0011110000000000000000001,0.7017714833333335,1727.9490664661998
0010011000010000101000000,0.7196754999999999,3261.866164558114
0000010101000000100101110,0.7650532777777779,3427.1060449143615
0000101000000000000000100,0.3303889722222223,1190.070280890097
0010000000010000000000010,0.3114748833333334,1193.5720455908972
0011000000000100000000000,0.2594034666666667,768.5777163896597
0010000011000000001000100,0.3413086866666667,1197.2496213302943
0001010101010010000100000,0.7574710833333334,3560.1021821593167
0100000000000010000010001,0.6134100702777778,1775.2682562172251
0000010010000000000000000,0.6337777777777778,1133.4044596953995
0000000001000110010000010,0.3233672777777778,1285.7948888877602
0000000000010000000000010,0.1993091944444445,1002.2449920109779
0000100000000001000000000,0.5941111111111113,878.2855464639977
1000100100001000000000000,0.5051333333333333,1424.3797360426681
1001000000100000101000000,0.7162755000000001,2647.7477806036823
0000000001001010000001010,0.4938056111111112,1342.7512339813761
1000100000000000100100011,0.5856643888888889,2152.6635437092755
1000000100010010000010000,0.6603044166666667,2539.1232729589956
0001000000000010000010100,0.6786666666666668,1315.9743204850918
0001001000000010100001010,0.37639616666666675,2486.913872755306
0000000100000000000000000,0.29709555555555556,191.3270535799192
0000000010000101000100001,0.6874444444444445,1717.4338825183074
0010000010100010000000000,0.6620666666666667,1553.4223719198021
0000001100010000100101000,0.46568511555555564,2581.148929576899
1000100000001000001001000,0.6320643888888889,1995.4535629020236
1000001010000000000100000,0.4764266388888889,2121.432112294776
0100010010000000000100000,0.6530767369444446,2117.3367276194826
1110000000010000000001000,0.5648532777777779,4272.489979959939
0000000000000000100100010,0.3663964444444445,945.3075737494493
0001100000000100000000000,0.1547965,854.2641879538571
0110000010001001000000000,0.6879656258333333,1904.0235900827254
1110001100011000000100000,0.5030488611111111,4912.814593374499
0100100000001000110000000,0.46568511555555564,1628.5039389416252
1000000010001000001000000,0.49402222222222225,1681.9071591979096
0000000000000000000011000,0.6517199444444446,1038.971866832424
0000000000000110000010000,0.6337777777777778,1107.0035297935892
1110110000010000001000010,0.7482044166666668,5611.055884883303
0010000000000000000000001,0.22218124444444445,456.1693138296469
0001000100000000100000001,0.49624950000000007,1257.305042306683
0000000000010010010000000,0.3303889722222223,1092.7682265313342
1000100000000000000011100,0.7464421666666667,3005.458511409389
0000000101010000010111000,0.704109388888889,2477.397233222431
1100001100000000001010000,0.6900266388888889,3360.1162301946724
0100110100000000000000010,0.6805029411111112,2177.316369746024
0000000000000001100000010,0.6913866111111111,1342.3429277462906
0000011000000000100010100,0.6816643888888889,2839.319308660271
0011000000000000000001000,0.4237463,890.6437715358871
0010101000010000000001000,0.40156222777777784,2255.8488310043927
0010000010000011000100000,0.7120666666666666,1588.5058317852272
0100100000000000010100000,0.3425510713888889,1287.8859353293524
0100000000000000010100000,0.33888440472222225,1080.9040270962114
0001100000010100000000000,0.22972558333333337,1500.4380722880908
0000001000010000000000000,0.15592030555555558,1418.9381725228727
0001011000000001100000000,0.7162755000000001,3066.4641895894783
1101000100010000000000010,0.5402710833333334,3197.3821783906706
0000000000000000000000100,0.28811755555555557,187.5660085210111
0000000001000100010010011,0.7074444444444445,1791.4851750189844
0000000000100100000000000,0.6337777777777778,1099.8383151858766
0000011000110000010000000,0.6528599722222221,3497.048767450775
0000011001010100100100000,0.7450532777777779,3506.851412948492
0001001000000010000001000,0.37639616666666675,1802.417504387648
0011000000000000101000010,0.4237463,1417.2326653427824
0100011100000100001100100,0.6881096944444445,4824.417073414759
0100110000001010100011000,0.7077760555555557,3649.2588836682817
0000000000000000000000101,0.28811755555555557,361.80240918954206
0010000000000100000000100,0.3357811866666667,717.0142891097005
0000000000001000001110000,0.6565415277777779,1252.9328342373756
0100100000001000000110000,0.650780718888889,1976.2916724689412
0010000001010011000010001,0.7136488611111111,2748.2957179652526
0000001100001000000000000,0.3439457522222223,968.7204767006613
0000000000000001000010001,0.5941111111111113,1368.3411473666388
1100000000000000000000000,0.42725451472222226,1685.908714630968
0000110001000000100010100,0.7353310555555557,2478.9768206697945
1000100001000000000000000,0.4487888888888889,1325.4786236718703
0000001010000010000000010,0.1993091944444445,1593.1963164003864
0000000000000000000101000,0.31184061111111117,725.2021354457415
0000000100000000000100011,0.32958152777777777,923.652314933956
0000000000001000000000000,0.29709555555555556,191.0082263821647
0001010100000010000000000,0.6786666666666668,1572.272889861423
0000000000010000000001001,0.31184061111111117,1342.7064493741134
1010010011001010000100000,0.726,2907.382778105871
0000000000000100010000000,0.31783977777777783,525.696104112696
0000000000000100000000100,0.31783977777777783,525.6872355297812
0010000100000010010000000,0.31448444444444446,852.9373672092627
1001100101000000000010000,0.736,2288.9577390365785
0000001000000000000001000,0.31184061111111117,1179.183149645623
0101000010000000011101000,0.5243831666666667,2371.762073625246
0011000001000101000000000,0.6720666666666667,1646.8632628536575
0101010000000000000100000,0.6779656258333333,2121.432112294776
1000000000000000100001000,0.505164388888889,1769.3843817510165
0100000001010001000000000,0.6229155277777778,2297.449058924264
0000000001000000100110100,0.6965535555555555,1619.4043600424648
0001000000000010000101000,0.37639616666666675,1348.209562756132
0001101011010000001001000,0.3949520000000001,3178.0731597499125
0000110101000010001000010,0.7074444444444445,3220.1026682258444
0000000000100000000000010,0.6337777777777778,1131.8703136034121
0000101010000000001000000,0.1993091944444445,1593.9841150019397
0000010000000100001000000,0.6337777777777778,1488.5684253151626
1000000100000000100000000,0.5615088333333333,1500.2446475697182
0101100000010001000010110,0.7204156666666668,3411.3289916831163
0100010000000000000100000,0.6134100702777778,1832.165867946199
1010101000000100100010000,0.7770088333333334,4161.839530760078
0000010000010000000001000,0.6517199444444446,2008.643276592315
0000000000000100000000000,0.12438011111111111,338.1212270087701
0100000010010010000100000,0.20858711111111117,2229.577351860844
0001000000000001101100000,0.7736088333333333,1797.0649449631817
0001100011000001001000001,0.6641941666666666,2111.8914113722817
0100100000011000000000100,0.3532236688888889,1864.0204983707765
1000001000000000100000000,0.505164388888889,2027.9876987675987
0110000000010000100101000,0.4728073377777779,2581.148929576899
0000010000010010000000000,0.6229155277777778,1753.4269494495238
0011001000101000000000100,0.7074710833333333,2266.774248228355
0000000000000000001000100,0.31783977777777783,489.7796068052881
0001010000000000000010001,0.6586666666666667,1967.698834310052
1000000100000001100000000,0.6891088333333335,2079.751997019814
0100000100000000000000000,0.32541740472222225,910.3971583577188
0000001100001001101000000,0.7113866111111111,2228.9699474503673
0010000000000000000001000,0.38652407777777786,651.6735083372998
0010000000000000000100000,0.22218124444444445,456.1892167262028
0100000000010100100101000,0.3663964444444445,2806.708487696739
0100101000000000010100001,0.35650063888888894,2313.2270623174863
0000001000000000000000101,0.3303889722222223,1080.8725139673418
1100000001101000100000100,0.6891088333333335,3547.186927290982
0000000001010000000001000,0.31184061111111117,1443.7656910029482
0000100100000001000000000,0.6240555555555556,1069.612600043917
0000101000000000100000011,0.35427102777777786,1930.6513645445223
0001100100001000100000000,0.49995292500000005,1359.1622348748542
0000100001110110010000000,0.7362488611111111,2865.3213686228323
0010000010000000001000000,0.24940346666666668,833.9923863735487
0110100000000000001100000,0.29583124843333336,2247.349199665173
0001000010010100000010001,0.6874710833333333,2438.688348855636
0010000001000010100000011,0.4165100500000001,1685.6166962921402
0010000000010000000010000,0.6636488611111111,1485.7897311919382
0000000000010001000000100,0.6528599722222221,1482.5107950761894
0000000000000000000000100,0.28811755555555557,187.5660085210111
0000000100000000000000000,0.29709555555555556,191.3270535799192
0000001010000000000000000,0.1993091944444445,1008.4378561593312
1000000010101000100000000,0.7188310555555557,2579.0509740478064
0000010000000000000000100,0.6240555555555556,1035.7996085431266
0110010101000000010001000,0.7490532777777779,3475.0693446536925
0000000000010100100001100,0.4805181711111112,1948.0137355194147
0000001100100000000100100,0.6528599722222221,2059.859151260692
0000000000001011000000100,0.6240555555555556,1157.734797228841
0110000000010010000000000,0.28883144111111114,1682.8869752928188
0001000010000110000000000,0.149269,1193.5377288827422
0010000000000000000000000,0.22218124444444445,191.3270535799192
0001001001001001001000001,0.7130823333333334,2537.117463384566
1100110010010000001000000,0.7273599722222222,4007.5416756713594
0000001000000100000000010,0.1993091944444445,1359.342916115081
0000011100000000001000000,0.6825821944444446,3414.317993465797
0000000000000010001000000,0.0718511111111111,584.9219812297754
0000000100000000101010001,0.7113866111111111,1649.441413707228
1000100000000011100001001,0.7164977222222222,3007.5572241355085
0000100000000001010001100,0.6816643888888889,1487.4391682190374
1111001000010100010000000,0.5402710833333334,5552.211935401999
0100001000001000100000000,0.44163838888888896,2089.8324299054475
0110000000000000000001001,0.46158483777777787,1420.3252920101431
0000101000000000010001101,0.47690761555555566,2452.180246346209
1001000000010000010000000,0.5402710833333334,2013.212585086094
0000000100001000001000000,0.3268177777777778,684.5488782463609
0001000000000010100000000,0.37639616666666675,1083.8441114225343
0000001000101001010000000,0.6528599722222221,2342.070247114086
0000100001110010000000010,0.7162488611111111,2698.842294413125
0000000000000000000000110,0.31783977777777783,389.396385345434
0011000100000001000000010,0.6786666666666668,1518.7865061620316
0000000001000000000000010,0.0718511111111111,585.5857519197972
0100000001000000101010000,0.6913866111111111,2281.4981339320193
0000000010000100000000000,0.12438011111111111,678.5729615181226
1000000000000001000000000,0.6015555555555556,1443.0849788948271
0000000010000000000000000,0.12438011111111111,340.4517345093525
0000000000001000000000010,0.3268177777777778,493.15981071067586
0001000001000010010101101,0.5278520600000001,2530.5293042377457
1000001100001000000000000,0.4931044166666667,1816.9540767227768
0000001010000100000100000,0.1993091944444445,1609.3227146579393
0000000000000001000000000,0.5941111111111113,594.8513788727116
1000000000000000000110000,0.6015555555555556,1707.4650330979514
0000100000010000000000000,0.15592030555555558,983.5275752737527
1000001000000010000010001,0.6303599722222222,2623.5018562393407
0000000110100000101000000,0.7113866111111111,1944.799810289172
0100001001000000001000000,0.20858711111111117,1947.3357160730175
0000000000000000001100000,0.07461486111111111,467.5553379256587
0000000000001000000000000,0.29709555555555556,191.0082263821647
0000010000001000000000001,0.6240555555555556,1304.084086654008
0000000000000000000011001,0.6517199444444446,1210.830235088922
0000000100100000000000000,0.6240555555555556,1021.0457828548201
0010001100100000000000110,0.6974710833333333,2188.1544185187504
0000000101001100000000001,0.34926277777777776,1068.9031258231453
0001010000110001101001101,0.7362755000000001,5334.6886808388745
0000000100000000010101101,0.47690761555555566,1815.2620727715284
0100100000000000010000001,0.32386560888888893,1378.4691503645945
0001100000100000100000000,0.7199789249999999,1806.5456841876712
0001000000000010000010100,0.6786666666666668,1315.9743204850918
0001000100000001000101100,0.7862755000000001,1830.1134019959743
0001000000011000000000000,0.39855686333333334,1098.543263140098
0010010000100000000100000,0.6348444444444445,2134.1415460232192
0110000000001101001000000,0.6879656258333333,2020.0383087351652
