timestamp,Solar Panel Voltage X mV,Solar Panel Voltage Y mV,Solar Panel Voltage Z mV,Total Photo Current mA,Battery Voltage mV,Total System Current mA,Boost Converter Temp 1 C,Boost Converter Temp 2 C,Boost Converter Temp 3 C,Battery Temp C,Sun Sensor X+,Sun Sensor Y+,Sun Sensor Z+,Solar Panel Temp X+ C,Solar Panel Temp X- C,Solar Panel Temp Y+ C,Solar Panel Temp Y- C,3.3 Bus Voltage mV,3.3 Bus Current mA,5.0 Bus Voltage mV,RF Temperature C,Receive Current mA,RF Current 3.3V Bus mA,RF Current 5.0V Bus mA,PA Device Temperature C,PA Bus Current mA,Antenna Temp 0 C,Antenna Temp 1 C
2018-05-14 14:48:46.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:48:51.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:48:56.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:01.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:06.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:11.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:16.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:21.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:26.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:31.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:36.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:41.0,4522,4488,4499,292,8282,215,0,1,1,1,2.60,4.41,4.41,0.90,-1.37,1.92,-1.65,3280.00,148.00,4962.00,1.70,37,50,23,16.8,113.0,3.3,3.3
2018-05-14 14:49:46.0,4511,4477,4460,280,8292,219,3,2,3,2,4.42,3.62,4.35,7.12,6.96,5.65,7.95,3280.00,147.00,4962.00,5.99,38,51,23,20.0,115.8,5.8,5.8
2018-05-14 14:49:51.0,4533,4527,4628,251,8282,224,3,2,3,2,4.42,4.42,4.35,7.74,6.75,5.65,7.74,3280.00,145.00,4962.00,5.99,38,51,23,20.0,114.1,5.8,5.8
2018-05-14 14:49:56.0,4533,4527,4628,251,8282,224,3,2,3,2,4.42,4.42,4.35,7.74,6.75,5.65,7.74,3280.00,145.00,4962.00,5.99,38,51,23,20.0,114.1,5.8,5.8
2018-05-14 14:50:01.0,4533,4527,4628,251,8282,224,3,2,3,2,4.42,4.42,4.35,7.74,6.75,5.65,7.74,3280.00,145.00,4962.00,5.99,38,51,23,20.0,114.1,5.8,5.8
2018-05-14 14:50:06.0,4533,4527,4628,251,8282,224,3,2,3,2,4.42,4.42,4.35,7.74,6.75,5.65,7.74,3280.00,145.00,4962.00,5.99,38,51,23,20.0,114.1,5.8,5.8
2018-05-14 14:50:11.0,4533,4527,4628,251,8282,224,3,2,3,2,4.42,4.42,4.35,7.74,6.75,5.65,7.74,3280.00,145.00,4962.00,5.99,38,51,23,20.0,114.1,5.8,5.8
2018-05-14 14:50:16.0,4533,4527,4628,251,8282,224,3,2,3,2,4.42,4.42,4.35,7.74,6.75,5.65,7.74,3280.00,145.00,4962.00,5.99,38,51,23,20.0,114.1,5.8,5.8
2018-05-14 14:50:21.0,4533,4527,4628,251,8282,224,3,2,3,2,4.42,4.42,4.35,7.74,6.75,5.65,7.74,3280.00,145.00,4962.00,5.99,38,51,23,20.0,114.1,5.8,5.8
2018-05-14 14:50:26.0,4499,4466,4483,287,8292,224,3,2,3,2,3.22,3.41,4.39,7.74,7.58,8.15,5.65,3280.00,144.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:50:31.0,4488,4460,4622,272,8292,224,3,2,3,2,3.22,3.36,4.41,7.32,8.21,8.15,5.86,3280.00,146.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,5.8
2018-05-14 14:50:36.0,4639,4516,4505,248,8282,219,3,2,3,2,3.26,3.31,4.41,7.32,8.63,7.94,6.28,3280.00,141.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:50:41.0,4639,4516,4505,248,8282,219,3,2,3,2,3.26,3.31,4.41,7.32,8.63,7.94,6.28,3280.00,141.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:50:46.0,4639,4516,4505,248,8282,219,3,2,3,2,3.26,3.31,4.41,7.32,8.63,7.94,6.28,3280.00,141.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:50:51.0,4639,4516,4505,248,8282,219,3,2,3,2,3.26,3.31,4.41,7.32,8.63,7.94,6.28,3280.00,141.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:50:56.0,4639,4516,4505,248,8282,219,3,2,3,2,3.26,3.31,4.41,7.32,8.63,7.94,6.28,3280.00,141.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:51:01.0,4639,4516,4505,248,8282,219,3,2,3,2,3.26,3.31,4.41,7.32,8.63,7.94,6.28,3280.00,141.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:51:06.0,4499,4438,4466,273,8292,228,3,3,3,2,4.42,3.58,4.33,7.74,8.00,6.69,8.99,3280.00,142.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:51:11.0,4483,4483,4471,288,8292,224,3,3,3,2,4.42,4.42,4.32,8.15,7.58,6.49,8.78,3280.00,147.00,4962.00,5.99,38,51,23,20.4,114.1,6.9,6.9
2018-05-14 14:51:16.0,4494,4471,4488,292,8292,228,3,3,3,2,4.42,4.41,4.33,8.78,7.58,6.69,8.57,3280.00,123.00,4962.00,5.99,38,49,23,20.4,114.1,6.9,6.9
2018-05-14 14:51:21.0,4466,4477,4460,277,8292,219,3,3,3,3,3.40,4.41,4.36,8.78,7.17,6.90,8.15,3280.00,144.00,4962.00,5.99,38,51,23,20.7,114.1,6.9,6.9
2018-05-14 14:51:26.0,4444,4449,4449,280,8292,219,3,3,3,3,3.29,4.41,4.39,8.98,6.96,7.52,7.74,3280.00,147.00,4962.00,6.85,38,51,23,20.7,115.2,6.9,6.9
2018-05-14 14:51:31.0,4499,4622,4516,233,8272,215,3,3,3,3,3.23,4.41,4.41,8.78,6.96,8.15,7.53,3280.00,144.00,4962.00,6.85,38,51,23,20.7,114.1,6.9,6.9
2018-05-14 14:51:36.0,4483,4432,4527,298,8292,228,3,3,3,3,3.21,4.41,4.41,8.57,6.96,8.56,7.32,3276.00,144.00,4962.00,6.85,38,51,23,20.7,115.2,6.9,6.9
2018-05-14 14:51:41.0,4488,4471,4438,296,8303,224,4,3,3,3,3.22,3.29,4.41,8.15,7.58,8.77,7.11,3280.00,144.00,4962.00,6.85,38,51,23,20.7,114.1,6.9,6.9
2018-05-14 14:51:46.0,4483,4444,4449,273,8292,219,4,3,3,3,3.26,3.24,4.41,7.95,8.21,8.98,6.90,3280.00,144.00,4962.00,6.85,38,51,23,20.7,115.2,6.9,6.9
2018-05-14 14:51:51.0,4466,4745,4393,273,8292,224,4,3,3,3,3.31,3.23,4.41,7.74,8.63,8.77,6.69,3280.00,146.00,4962.00,6.85,38,51,23,20.7,114.1,8.1,6.9
2018-05-14 14:51:56.0,4527,4511,4483,285,8292,228,3,3,3,3,3.37,3.25,4.41,7.53,9.25,8.56,6.90,3276.00,145.00,4962.00,6.85,38,51,23,20.7,115.2,8.1,6.9
2018-05-14 14:52:01.0,4466,4494,4460,273,8292,224,4,3,3,3,3.45,3.29,4.41,7.32,9.67,8.35,7.53,3280.00,144.00,4962.00,6.85,38,51,23,20.7,114.1,8.1,6.9
2018-05-14 14:52:06.0,4533,4416,4416,273,8282,215,4,3,3,3,3.49,3.35,4.41,7.32,9.67,8.15,8.15,3280.00,145.00,4962.00,6.85,38,51,23,20.7,115.2,8.1,6.9
2018-05-14 14:52:11.0,4533,4416,4416,273,8282,215,4,3,3,3,3.49,3.35,4.41,7.32,9.67,8.15,8.15,3280.00,145.00,4962.00,6.85,38,51,23,20.7,115.2,8.1,6.9
2018-05-14 14:52:16.0,4516,4477,4505,285,8292,224,4,3,4,3,4.42,3.48,4.41,7.32,9.46,7.73,9.41,3276.00,147.00,4962.00,6.85,38,51,23,21.1,113.0,8.1,8.1
2018-05-14 14:52:21.0,4477,4466,4460,287,8292,210,4,3,3,3,4.42,3.51,4.41,7.74,9.04,7.52,9.62,3280.00,147.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:52:26.0,4466,4421,4449,273,8282,224,4,3,4,3,4.42,3.55,4.41,8.15,9.04,7.52,9.82,3280.00,145.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:52:31.0,4505,4438,4483,285,8292,224,4,3,3,3,4.42,4.42,4.41,8.98,8.63,7.32,9.62,3280.00,137.00,4962.00,6.85,38,50,23,21.1,115.2,8.1,8.1
2018-05-14 14:52:36.0,4583,4471,4483,273,8292,219,4,3,4,3,4.42,4.41,4.41,9.40,8.42,7.52,9.41,3280.00,142.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:52:41.0,4432,4427,4483,280,8292,224,4,3,4,3,3.39,4.41,4.41,9.81,8.42,7.94,9.20,3280.00,134.00,4962.00,6.85,38,50,23,21.1,115.2,8.1,8.1
2018-05-14 14:52:46.0,4449,4449,4416,281,8292,224,4,3,4,3,3.35,4.41,4.41,9.81,8.21,8.35,8.78,3280.00,145.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:52:51.0,4449,4449,4416,281,8292,224,4,3,4,3,3.35,4.41,4.41,9.81,8.21,8.35,8.78,3280.00,145.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:52:56.0,4455,4594,4471,261,8282,228,4,3,4,3,3.30,4.35,4.41,9.60,8.21,9.39,8.15,3280.00,141.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:53:01.0,4466,4427,4449,270,8282,228,4,3,4,3,3.26,3.51,4.41,9.40,8.63,9.60,7.95,3280.00,143.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:53:06.0,4466,4455,4427,276,8292,210,4,3,4,3,3.24,3.45,4.41,9.19,9.25,9.60,7.74,3280.00,140.00,4962.00,6.85,38,51,23,21.1,114.1,8.1,8.1
2018-05-14 14:53:11.0,4455,4494,4438,299,8292,228,4,3,4,3,3.25,3.37,4.42,8.78,9.88,9.60,7.74,3280.00,135.00,4962.00,6.85,38,50,23,21.5,115.2,8.1,8.1
2018-05-14 14:53:16.0,4471,4611,4505,272,8272,219,4,3,4,3,3.28,3.31,4.42,8.57,10.29,9.39,7.95,3280.00,136.00,4962.00,7.70,38,49,23,21.5,112.5,8.1,8.1
2018-05-14 14:53:21.0,4539,4449,4455,271,8292,228,5,3,4,3,3.34,3.26,4.41,8.36,10.71,9.18,8.36,3280.00,143.00,4962.00,7.70,38,51,23,21.5,114.1,8.1,8.1
2018-05-14 14:53:26.0,4477,4393,4416,275,8292,228,4,4,4,3,3.44,3.24,4.41,8.15,10.71,8.98,8.78,3280.00,141.00,4962.00,7.70,38,51,23,21.5,114.7,8.1,8.1
2018-05-14 14:53:31.0,4477,4393,4416,275,8292,228,4,4,4,3,3.44,3.24,4.41,8.15,10.71,8.98,8.78,3280.00,141.00,4962.00,7.70,38,51,23,21.5,114.7,8.1,8.1
2018-05-14 14:53:36.0,4460,4444,4460,282,8292,219,5,3,4,3,4.42,3.34,4.41,7.95,10.29,8.56,10.03,3276.00,145.00,4962.00,7.70,38,51,23,21.5,115.2,8.1,8.1
2018-05-14 14:53:41.0,4438,4393,4471,283,8292,224,5,3,4,3,4.42,3.44,4.39,8.15,10.08,8.35,10.45,3276.00,143.00,4962.00,7.70,38,51,23,21.5,114.1,9.4,8.1
2018-05-14 14:53:46.0,4444,4404,4416,271,8282,224,5,4,4,3,4.42,3.55,4.38,8.57,9.88,8.15,10.66,3280.00,148.00,4962.00,7.70,38,51,23,21.5,115.2,9.4,8.1
2018-05-14 14:53:51.0,4421,4404,4404,282,8292,210,5,4,4,3,4.42,3.83,4.38,8.98,9.67,8.15,10.45,3280.00,146.00,4962.00,7.70,38,51,23,21.5,114.1,9.4,8.1
2018-05-14 14:53:56.0,4483,4466,4477,264,8282,224,5,3,4,3,4.42,4.41,4.39,9.40,9.25,7.94,10.24,3280.00,134.00,4962.00,7.70,39,50,23,21.5,113.6,9.4,9.4
2018-05-14 14:54:01.0,4471,4455,4460,269,8292,228,5,4,4,3,4.12,4.41,4.40,9.81,9.25,8.35,9.82,3276.00,143.00,4962.00,7.70,38,51,23,21.9,114.1,9.4,8.1
2018-05-14 14:54:06.0,4360,4348,4477,257,8282,224,5,4,4,3,3.25,4.41,4.41,10.02,9.04,8.77,9.62,3276.00,145.00,4962.00,7.70,38,51,23,21.9,115.2,9.4,8.1
2018-05-14 14:54:11.0,4304,4298,4287,350,8313,224,5,4,4,3,3.20,4.41,4.41,10.02,8.83,9.39,9.41,3280.00,144.00,4962.00,7.70,38,51,23,21.9,114.1,9.4,9.4
2018-05-14 14:54:16.0,4460,4477,4449,285,8292,224,5,4,5,3,3.20,4.41,4.41,9.81,8.83,9.81,9.20,3280.00,150.00,4962.00,7.70,38,51,23,21.9,113.0,9.4,9.4
2018-05-14 14:54:21.0,4539,4416,4449,270,8292,224,5,4,4,3,3.22,4.19,4.41,9.60,9.25,10.22,8.99,3280.00,120.00,4962.00,7.70,39,49,23,21.9,114.7,9.4,9.4
2018-05-14 14:54:26.0,4600,4365,4337,253,8282,224,5,4,5,3,3.26,3.26,4.41,9.40,9.88,10.43,8.78,3280.00,141.00,4962.00,7.70,38,51,23,21.9,114.1,9.4,9.4
2018-05-14 14:54:31.0,4444,4416,4483,254,8282,219,5,4,5,3,3.30,3.27,4.41,9.19,10.29,10.43,8.57,3280.00,144.00,4962.00,7.70,38,51,23,21.9,114.1,9.4,9.4
2018-05-14 14:54:36.0,4483,4460,4471,273,8282,224,5,4,5,3,3.32,3.31,4.42,8.98,10.92,10.22,8.57,3280.00,141.00,4962.00,7.70,39,51,23,21.9,114.1,9.4,9.4
2018-05-14 14:54:41.0,4583,4460,4438,246,8282,210,5,4,5,3,3.33,3.35,4.41,8.78,11.33,10.01,8.99,3280.00,143.00,4962.00,7.70,38,51,23,21.9,114.1,9.4,9.4
2018-05-14 14:54:46.0,4516,4393,4371,266,8282,228,5,4,5,3,3.34,3.40,4.41,8.57,11.54,9.81,9.41,3280.00,142.00,4962.00,7.70,39,51,23,21.9,114.1,9.4,9.4
2018-05-14 14:54:51.0,4466,4393,4416,269,8292,224,5,4,5,4,3.57,3.42,4.40,8.36,11.33,9.60,10.24,3280.00,121.00,4962.00,7.70,39,50,23,22.2,114.7,9.4,9.4
2018-05-14 14:54:56.0,4466,4393,4416,269,8292,224,5,4,5,4,3.57,3.42,4.40,8.36,11.33,9.60,10.24,3280.00,121.00,4962.00,7.70,39,50,23,22.2,114.7,9.4,9.4
2018-05-14 14:55:01.0,4466,4455,4404,297,8303,228,5,4,5,4,4.42,3.42,4.37,8.57,10.92,9.18,11.29,3280.00,146.00,4962.00,8.56,39,51,23,22.2,114.1,9.4,9.4
2018-05-14 14:55:06.0,4488,4382,4404,264,8282,224,5,4,5,3,4.42,3.43,4.35,9.19,10.71,9.18,11.49,3280.00,144.00,4962.00,8.56,38,51,23,22.2,114.1,9.4,9.4
2018-05-14 14:55:11.0,4444,4281,4505,227,8282,233,5,4,5,4,4.42,3.72,4.33,9.81,10.50,8.98,11.49,3280.00,144.00,4962.00,8.56,39,51,23,22.2,113.6,9.4,9.4
2018-05-14 14:55:16.0,4438,4432,4432,276,8282,219,5,4,5,4,4.42,4.41,4.30,10.23,10.29,8.98,11.08,3280.00,127.00,4962.00,8.56,39,49,23,22.2,113.6,9.4,9.4
2018-05-14 14:55:21.0,4354,4354,4449,266,8292,219,5,4,5,4,4.11,4.41,4.27,10.64,10.08,9.18,11.08,3280.00,143.00,4962.00,8.56,39,51,23,22.2,114.1,9.4,9.4
2018-05-14 14:55:26.0,4343,4343,4354,272,8292,215,5,5,5,4,3.39,4.41,4.24,10.64,9.88,9.60,10.66,3280.00,148.00,4962.00,8.56,39,51,23,22.2,115.2,9.4,9.4
2018-05-14 14:55:31.0,4388,4376,4382,277,8292,228,5,4,5,4,3.31,4.41,4.23,10.64,9.67,10.01,10.45,3280.00,145.00,4962.00,8.56,39,51,23,22.2,114.1,9.4,9.4
2018-05-14 14:55:36.0,4393,4371,4388,299,8303,228,5,4,5,4,3.26,4.41,4.25,10.43,9.67,10.43,10.03,3280.00,147.00,4962.00,8.56,39,51,23,22.6,115.2,10.5,9.4
2018-05-14 14:55:41.0,4432,4404,4399,275,8292,215,5,4,5,4,3.22,3.51,4.28,10.23,10.08,10.64,9.82,3280.00,143.00,4962.00,8.56,39,51,23,22.6,114.1,10.5,9.4
2018-05-14 14:55:46.0,4371,4309,4354,283,8303,224,5,4,5,4,3.20,3.33,4.31,10.02,10.71,10.84,9.62,3280.00,141.00,4962.00,8.56,39,51,23,22.6,114.1,10.5,9.4
2018-05-14 14:55:51.0,4410,4438,4393,264,8282,228,5,4,5,4,3.20,3.26,4.33,9.81,11.13,10.84,9.41,3280.00,144.00,4962.00,8.56,39,51,23,22.6,114.1,10.5,9.4
2018-05-14 14:55:56.0,4416,4388,4444,278,8292,224,6,5,5,4,3.22,3.20,4.32,9.60,11.54,10.64,9.41,3280.00,146.00,4962.00,8.56,39,51,23,22.6,115.2,10.5,9.4
2018-05-14 14:56:01.0,4427,4410,4421,285,8303,219,5,5,5,4,3.28,3.16,4.30,9.40,11.96,10.22,9.41,3280.00,143.00,4962.00,8.56,39,51,23,22.6,114.1,10.5,9.4
2018-05-14 14:56:06.0,4382,4371,4371,291,8303,215,6,5,5,4,3.35,3.16,4.27,9.19,12.38,10.22,10.03,3280.00,143.00,4962.00,8.56,39,51,23,22.6,114.7,10.5,10.5
2018-05-14 14:56:11.0,4511,4270,4321,289,8292,215,5,5,5,4,3.44,3.20,4.23,8.98,12.38,10.01,10.45,3280.00,143.00,4962.00,8.56,39,51,23,22.6,114.1,10.5,9.4
2018-05-14 14:56:16.0,4365,4354,4360,286,8292,210,6,5,5,4,4.31,3.26,4.19,8.98,12.17,9.81,11.08,3280.00,144.00,4962.00,8.56,39,50,23,22.6,114.1,10.5,10.5
2018-05-14 14:56:21.0,4393,4544,4393,246,8282,224,6,5,5,4,4.42,3.33,4.15,8.98,11.96,9.60,11.49,3280.00,145.00,4962.00,8.56,39,51,23,22.6,114.1,10.5,10.5
2018-05-14 14:56:26.0,4404,4371,4416,270,8292,228,6,5,5,4,4.42,3.43,4.13,9.40,11.54,9.60,11.91,3280.00,143.00,4962.00,8.56,39,51,23,22.9,113.6,10.5,9.4
2018-05-14 14:56:31.0,4248,4192,4231,329,8303,228,6,5,5,4,4.42,3.49,4.12,9.60,11.33,9.18,11.91,3280.00,136.00,4962.00,8.56,39,50,23,22.9,115.2,10.5,10.5
2018-05-14 14:56:36.0,4410,4404,4399,265,8292,224,6,5,5,4,4.42,4.42,4.12,10.23,11.33,9.39,11.70,3280.00,143.00,4962.00,8.56,39,51,23,22.9,113.6,10.5,9.4
2018-05-14 14:56:41.0,4388,4343,4466,272,8292,219,6,5,5,4,4.42,4.41,4.13,10.64,10.92,9.39,11.29,3276.00,144.00,4962.00,8.56,39,51,23,22.9,114.1,10.5,10.5
2018-05-14 14:56:46.0,4360,4589,4360,239,8282,219,6,5,5,5,3.36,4.41,4.14,11.06,10.71,9.60,11.08,3280.00,145.00,4962.00,8.56,39,51,23,22.9,113.6,10.5,10.5
2018-05-14 14:56:51.0,4337,4337,4315,281,8292,224,6,5,6,4,3.14,4.41,4.16,11.06,10.50,10.22,10.87,3280.00,145.00,4962.00,9.42,39,51,23,22.9,113.6,10.5,10.5
2018-05-14 14:56:56.0,4332,4326,4315,315,8313,219,6,5,5,4,3.12,4.41,4.17,11.06,10.50,10.84,10.66,3280.00,120.00,4962.00,9.42,39,50,23,22.9,114.1,10.5,10.5
2018-05-14 14:57:01.0,4404,4382,4393,291,8292,219,6,5,5,5,3.16,4.41,4.17,10.64,10.71,11.26,10.45,3280.00,134.00,4962.00,9.42,39,51,23,22.9,115.2,10.5,10.5
2018-05-14 14:57:06.0,4455,4399,4471,214,8272,210,6,5,6,5,3.18,3.25,4.17,10.43,11.13,11.47,10.24,3276.00,141.00,4962.00,9.42,39,51,23,22.9,113.6,10.5,10.5
2018-05-14 14:57:11.0,4343,4276,4348,277,8292,215,6,5,6,5,3.19,3.24,4.16,10.23,11.54,11.47,10.03,3280.00,133.00,4962.00,9.42,39,50,23,23.2,114.7,10.5,10.5
2018-05-14 14:57:16.0,4376,4410,4393,287,8292,215,6,5,6,5,3.20,3.26,4.16,10.02,12.17,11.47,9.82,3280.00,123.00,4962.00,9.42,39,49,23,23.2,113.6,10.5,10.5
2018-05-14 14:57:21.0,4371,4511,4483,233,8272,219,6,5,6,5,3.20,3.26,4.14,10.02,12.58,11.26,10.24,3276.00,143.00,4962.00,9.42,39,51,23,23.2,114.1,10.5,10.5
2018-05-14 14:57:26.0,4444,4371,4360,267,8292,228,6,5,6,5,3.22,3.27,4.12,9.60,13.00,11.05,10.66,3276.00,141.00,4962.00,9.42,39,51,23,23.2,114.1,10.5,10.5
2018-05-14 14:57:31.0,4309,4287,4293,285,8292,224,6,5,6,5,3.28,3.27,4.09,9.60,13.00,10.84,11.29,3280.00,144.00,4962.00,9.42,39,51,23,23.2,114.1,10.5,10.5
2018-05-14 14:57:36.0,4382,4287,4293,321,8313,224,6,5,6,5,4.38,3.27,4.06,9.40,12.79,10.64,11.91,3276.00,141.00,4962.00,9.42,39,51,23,23.2,114.1,10.5,10.5
2018-05-14 14:57:41.0,4416,4365,4421,281,8292,224,6,5,6,5,4.42,3.28,4.02,9.40,12.58,10.43,12.33,3280.00,147.00,4962.00,9.42,39,51,23,23.2,113.6,10.5,10.5
2018-05-14 14:57:46.0,4399,4337,4388,278,8292,224,7,5,6,5,4.42,3.30,3.95,9.81,12.17,10.43,12.75,3280.00,142.00,4962.00,9.42,39,51,23,23.2,114.1,10.5,10.5
2018-05-14 14:57:51.0,4332,4321,4315,272,8292,215,7,5,6,5,4.42,3.36,3.90,10.23,11.96,10.22,12.95,3280.00,121.00,4962.00,9.42,39,50,23,23.2,111.9,10.5,10.5
2018-05-14 14:57:56.0,4281,4516,4276,273,8292,210,7,5,6,5,4.42,3.99,3.85,10.64,11.75,10.22,12.75,3280.00,144.00,4962.00,9.42,39,51,23,23.2,114.1,10.5,10.5
2018-05-14 14:58:01.0,4382,4315,4332,270,8282,215,7,5,6,5,4.42,4.42,3.83,11.06,11.54,10.22,12.33,3280.00,122.00,4962.00,9.42,39,50,23,23.5,111.9,10.5,10.5
2018-05-14 14:58:06.0,4265,4253,4287,276,8292,228,7,5,6,5,3.44,4.41,3.82,11.26,11.33,10.43,12.12,3280.00,141.00,4962.00,9.42,39,51,23,23.5,114.1,10.5,10.5
2018-05-14 14:58:11.0,4158,4147,4158,310,8303,219,7,6,6,5,3.20,4.41,3.83,11.26,11.13,10.64,11.70,3280.00,146.00,4962.00,9.42,39,51,23,23.5,113.6,10.5,10.5
2018-05-14 14:58:16.0,4158,4147,4158,310,8303,219,7,6,6,5,3.20,4.41,3.83,11.26,11.13,10.64,11.70,3280.00,146.00,4962.00,9.42,39,51,23,23.5,113.6,10.5,10.5
2018-05-14 14:58:21.0,4158,4147,4158,310,8303,219,7,6,6,5,3.20,4.41,3.83,11.26,11.13,10.64,11.70,3280.00,146.00,4962.00,9.42,39,51,23,23.5,113.6,10.5,10.5
2018-05-14 14:58:26.0,4321,4315,4315,285,8292,228,7,5,6,5,3.06,3.39,3.92,10.64,11.54,11.68,11.08,3280.00,143.00,4962.00,9.42,39,51,23,23.5,113.6,10.5,10.5
2018-05-14 14:58:31.0,4231,4293,4242,293,8292,224,7,5,6,5,3.13,3.11,3.92,10.43,11.96,11.68,10.66,3280.00,143.00,4962.00,10.27,39,51,23,23.5,113.6,10.5,10.5
2018-05-14 14:58:36.0,4332,4298,4315,277,8292,219,7,6,6,5,3.21,3.00,3.90,10.23,12.58,11.68,10.66,3280.00,141.00,4962.00,10.27,39,51,23,23.5,113.6,10.5,10.5
2018-05-14 14:58:41.0,4382,4365,4376,273,8282,219,7,6,6,5,3.29,2.97,3.87,10.02,13.00,11.47,10.66,3276.00,143.00,4962.00,10.27,39,51,23,23.9,113.6,10.5,10.5
2018-05-14 14:58:46.0,4455,4332,4376,267,8292,210,7,6,7,5,3.37,3.04,3.84,9.81,13.42,11.26,10.87,3280.00,143.00,4962.00,10.27,39,51,23,23.9,113.6,10.5,10.5
2018-05-14 14:58:51.0,4455,4332,4376,267,8292,210,7,6,7,5,3.37,3.04,3.84,9.81,13.42,11.26,10.87,3280.00,143.00,4962.00,10.27,39,51,23,23.9,113.6,10.5,10.5
2018-05-14 14:58:56.0,4455,4332,4376,267,8292,210,7,6,7,5,3.37,3.04,3.84,9.81,13.42,11.26,10.87,3280.00,143.00,4962.00,10.27,39,51,23,23.9,113.6,10.5,10.5
2018-05-14 14:59:01.0,4455,4332,4376,267,8292,210,7,6,7,5,3.37,3.04,3.84,9.81,13.42,11.26,10.87,3280.00,143.00,4962.00,10.27,39,51,23,23.9,113.6,10.5,10.5
2018-05-14 14:59:06.0,4455,4332,4376,267,8292,210,7,6,7,5,3.37,3.04,3.84,9.81,13.42,11.26,10.87,3280.00,143.00,4962.00,10.27,39,51,23,23.9,113.6,10.5,10.5
2018-05-14 14:59:11.0,4427,4382,4449,217,8272,224,7,6,7,5,4.42,3.46,3.77,10.23,12.79,10.43,13.16,3280.00,144.00,4962.00,10.27,39,51,23,23.9,113.6,10.5,10.5
2018-05-14 14:59:16.0,4309,4321,4293,277,8292,224,7,6,7,5,4.42,3.44,3.78,10.64,12.58,10.43,13.16,3280.00,127.00,4962.00,10.27,39,49,23,23.9,113.6,10.5,10.5
